Representative,BioGuideID,ReportDate,TransactionDate,Ticker,Transaction,Range,House,Amount,Party,last_modified,TickerType,Description,Quarter,EntryPrice,ExitPrice,PercentChange,TransactionType,TradeAmount,PartyName,WeightedReturn
Markwayne Mullin,M001190,2024-12-31,2024-12-18,FRPT,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,146.27000427246094,86.6500015258789,-40.76023860334775,sale,50000.0,Republicans,0.593307694371874
Josh Gottheimer,G000583,2025-01-14,2024-12-18,LLY,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,773.666622396073,821.6699829101562,-6.204657035017896,sale,15000.0,Democrats,-0.0012936250681113135
Markwayne Mullin,M001190,2024-12-31,2024-12-18,ELF,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-01-01,Stock,,2024-Q4,135.11000061035156,65.16000366210938,-51.772627216525166,sale,15000.0,Republicans,0.22608134155687845
Thomas H. Kean Jr,K000398,2025-01-22,2024-12-16,BEN,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-23,ST,,2024-Q4,21.60017426870136,19.850000381469727,8.1025915136603,sale,15000.0,Republicans,1.157513073380043
Josh Gottheimer,G000583,2025-01-14,2024-12-16,LLY,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,790.6373624789394,821.6699829101562,-3.9250131481161175,sale,15000.0,Democrats,-0.0008183361904474496
Shelley Moore Capito,C001047,2025-01-06,2024-12-16,MSFT,Sale (Partial),"$1,001 - $15,000",Senate,1001.0,R,2025-01-06,Stock,,2024-Q4,446.3749473504653,390.5799865722656,-12.499572637169765,sale,15000.0,Republicans,2.0832621061949608
Jonathan Jackson,J000309,2025-01-16,2024-12-16,ORLY,Purchase,"$15,001 - $50,000",Representatives,15001.0,D,2025-01-17,ST,,2024-Q4,1268.010009765625,1423.6199951171875,12.27198398696592,purchase,50000.0,Democrats,1.2783316653089498
Thomas H. Kean Jr,K000398,2025-01-22,2024-12-16,PLD,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-23,ST,,2024-Q4,109.3265364563508,110.75,1.3020293057738377,purchase,15000.0,Republicans,0.18600418653911965
Josh Gottheimer,G000583,2025-01-14,2024-12-16,GMAB,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,19.940000534057617,20.13999938964844,-1.0030032609538866,sale,15000.0,Democrats,-0.0002091187561930405
Josh Gottheimer,G000583,2025-01-14,2024-12-16,TLK,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,16.56999969482422,14.90999984741211,10.018104272691234,sale,15000.0,Democrats,0.002088700591985107
Josh Gottheimer,G000583,2025-01-14,2024-12-16,NSRGY,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,82.83999633789062,101.80999755859376,-22.89956791321867,sale,15000.0,Democrats,-0.004774390419046217
Jonathan Jackson,J000309,2025-01-16,2024-12-16,GD,Sale,"$15,001 - $50,000",Representatives,15001.0,D,2025-01-17,ST,,2024-Q4,261.7201946544749,269.489990234375,-2.968741327033577,sale,50000.0,Democrats,-0.3092438882326643
Josh Gottheimer,G000583,2025-01-14,2024-12-16,D,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,53.44038678811366,54.470001220703125,-1.9266597688968647,sale,15000.0,Democrats,-0.0004016943016672871
Josh Gottheimer,G000583,2025-01-14,2024-12-16,BABA,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,85.95999908447266,135.6300048828125,-57.78269698389511,sale,15000.0,Democrats,-0.012047264643247294
Josh Gottheimer,G000583,2025-01-14,2024-12-16,SHEL,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,62.54810693652708,73.29000091552734,-17.173811495048103,sale,15000.0,Democrats,-0.0035806125849707627
Josh Gottheimer,G000583,2025-01-14,2024-12-16,KO,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,62.7668082088496,70.73999786376953,-12.702875743482164,sale,15000.0,Democrats,-0.002648455572343213
Thomas H. Kean Jr,K000398,2025-01-22,2024-12-16,ABT,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-23,ST,,2024-Q4,112.11167347378826,131.35000610351562,17.159972760753853,purchase,15000.0,Republicans,2.451424680107693
Josh Gottheimer,G000583,2025-01-14,2024-12-16,DHI,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,150.06786667497423,130.0800018310547,13.319217022795726,sale,15000.0,Democrats,0.002776958167237972
Josh Gottheimer,G000583,2025-01-14,2024-12-16,UNICY,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,4.066667079925537,3.9600000381469727,2.622959777187308,sale,15000.0,Democrats,0.000546867699740213
Lloyd Doggett,D000399,2025-01-08,2024-12-16,KO,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-09,ST,REINVEST SHARES,2024-Q4,62.7668082088496,70.73999786376953,12.702875743482164,purchase,15000.0,Democrats,1.814696534783166
Thomas H. Kean Jr,K000398,2025-01-22,2024-12-13,ADI,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-23,ST,,2024-Q4,214.47684755653293,208.94000244140625,-2.581558419105004,purchase,15000.0,Republicans,-0.36879405987214336
Shelley Moore Capito,C001047,2025-01-06,2024-12-13,LOW,Sale (Partial),"$1,001 - $15,000",Senate,1001.0,R,2025-01-06,Stock,,2024-Q4,261.9853061992313,232.1699981689453,-11.38052681764236,sale,15000.0,Republicans,1.89675446960706
Josh Gottheimer,G000583,2025-01-14,2024-12-13,CRM,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,363.5851476697304,277.8099975585937,-23.591488998074293,purchase,15000.0,Democrats,-0.004918650843993529
Josh Gottheimer,G000583,2025-01-14,2024-12-13,UNP,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,231.90499901045297,235.97000122070312,1.7528739042261563,purchase,15000.0,Democrats,0.0003654612351573055
Bill Hagerty,H000601,2024-12-30,2024-12-13,EQC,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2024-12-30,Stock,,2024-Q4,1.690000057220459,1.6100000143051147,-4.733730189744502,sale,15000.0,Republicans,4.733730189744502
Josh Gottheimer,G000583,2025-01-14,2024-12-13,LLY,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,775.7929674184466,821.6699829101562,-5.913564239228865,sale,15000.0,Democrats,-0.0012329343747089162
Richard W. Allen,A000372,2025-01-16,2024-12-12,ROL,Purchase,"$15,001 - $50,000",Representatives,15001.0,R,2025-01-17,ST,,2024-Q4,49.19163936434324,53.77999877929688,9.32751881060408,purchase,50000.0,Republicans,9.32751881060408
Josh Gottheimer,G000583,2025-01-14,2024-12-12,LLY,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,795.3592318259971,821.6699829101562,-3.3080336571632625,sale,15000.0,Democrats,-0.0006897005331496133
Josh Gottheimer,G000583,2025-01-14,2024-12-12,JNJ,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,146.03107293931063,163.1300048828125,11.709105192021736,purchase,15000.0,Democrats,0.002441261767743777
Lloyd Doggett,D000399,2025-01-08,2024-12-12,HD,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-09,ST,REINVEST SHARES,2024-Q4,418.77244529774,362.7300109863281,-13.382550581036115,purchase,15000.0,Democrats,-1.9117929401480165
Kevin Hern,H001082,2025-01-15,2024-12-12,HD,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-16,ST,DIVIDEND REINVESTMENT,2024-Q4,418.77244529774,362.7300109863281,-13.382550581036115,purchase,15000.0,Republicans,-0.14546250631560995
Lloyd Doggett,D000399,2025-01-08,2024-12-12,PPG,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-09,ST,REINVEST SHARES,2024-Q4,121.7436978829902,108.36000061035156,-10.993338879439914,purchase,15000.0,Democrats,-1.5704769827771305
Josh Gottheimer,G000583,2025-01-14,2024-12-12,GWW,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,1156.8259382228207,987.239990234375,14.659590728832802,sale,15000.0,Democrats,0.0030564161641878107
Shelley Moore Capito,C001047,2025-01-06,2024-12-12,AVGO,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-01-06,Stock,,2024-Q4,179.90213746912156,171.99000549316406,-4.3980199942402205,purchase,15000.0,Republicans,-0.73300333237337
Markwayne Mullin,M001190,2024-12-31,2024-12-11,AMAT,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,169.3399482436756,147.67999267578125,-12.790812677423435,purchase,50000.0,Republicans,-0.18618359064662932
Josh Gottheimer,G000583,2025-01-14,2024-12-11,LLY,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,793.8817741675532,821.6699829101562,-3.50029559146148,sale,15000.0,Democrats,-0.0007297857234265369
Steve Cohen,C001068,2025-01-10,2024-12-11,EBS,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-14,ST,,2024-Q4,8.770000457763672,4.920000076293945,43.89965998304483,sale,15000.0,Democrats,43.89965998304482
Markwayne Mullin,M001190,2024-12-31,2024-12-11,PEP,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,158.80592665719934,149.6699981689453,-5.752888875473121,sale,50000.0,Republicans,0.08373928494138458
Josh Gottheimer,G000583,2025-01-14,2024-12-11,ETN,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,364.4100036621094,280.9100036621094,22.91375076448873,sale,15000.0,Democrats,0.0047773474385618304
Markwayne Mullin,M001190,2024-12-31,2024-12-11,ABT,Sale (Partial),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,114.70804170244664,131.35000610351562,14.508106104921875,sale,50000.0,Republicans,-0.21118058376887738
Lloyd Doggett,D000399,2025-01-08,2024-12-10,IBM,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-09,ST,REINVEST SHARES,2024-Q4,226.88842711369423,246.2100067138672,8.515894726746408,purchase,15000.0,Democrats,1.2165563895352012
Josh Gottheimer,G000583,2025-01-14,2024-12-10,LLY,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,807.8776765684402,821.6699829101562,-1.7072270644116077,sale,15000.0,Democrats,-0.0003559442069104749
Kevin Hern,H001082,2025-01-15,2024-12-10,XOM,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-16,ST,DIVIDEND REINVESTMENT,2024-Q4,112.58297697718976,117.88999938964844,4.713876426925472,purchase,15000.0,Republicans,0.051237787249189905
Lloyd Doggett,D000399,2025-01-08,2024-12-10,JNJ,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-09,ST,REINVEST SHARES,2024-Q4,148.73939062781517,163.1300048828125,9.675052583082318,purchase,15000.0,Democrats,1.3821503690117596
Josh Gottheimer,G000583,2025-01-14,2024-12-09,UBER,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,65.5,74.86000061035156,-14.29007726771231,sale,15000.0,Democrats,-0.002979375342493358
Jonathan Jackson,J000309,2025-01-16,2024-12-09,META,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-17,ST,,2024-Q4,622.8629585822455,602.5800170898438,-3.256405155087335,purchase,15000.0,Democrats,-0.10176266109647922
Jonathan Jackson,J000309,2025-01-16,2024-12-09,TIMB,Sale,"$15,001 - $50,000",Representatives,15001.0,D,2025-01-17,ST,,2024-Q4,12.87642206573114,15.59000015258789,-21.074006995146373,sale,50000.0,Democrats,-2.195209061994414
Josh Gottheimer,G000583,2025-01-14,2024-12-09,SNPS,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,515.2899780273438,446.2300109863281,13.40215606470634,sale,15000.0,Democrats,0.002794250343604074
Josh Gottheimer,G000583,2025-01-14,2024-12-09,LLY,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,822.2828271722186,821.6699829101562,0.0745296194704566,sale,15000.0,Democrats,1.553887402956215e-05
Josh Gottheimer,G000583,2025-01-14,2024-12-06,THR,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,32.38999938964844,28.950000762939453,-10.62055786209239,purchase,15000.0,Democrats,-0.0022143077063226887
Josh Gottheimer,G000583,2025-01-14,2024-12-06,GBCI,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,56.76321734393502,44.77999877929688,21.11088681254695,sale,15000.0,Democrats,0.004401463648456519
Josh Gottheimer,G000583,2025-01-14,2024-12-06,PGNY,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,15.279999732971191,22.309999465942383,-46.0078524595904,sale,15000.0,Democrats,-0.009592296711291347
Virginia Foxx,F000450,2025-01-06,2024-12-06,ASC,Sale,"$15,001 - $50,000",Representatives,15001.0,R,2025-01-08,ST,,2024-Q4,11.380000114440918,10.039999961853027,11.775045159160111,sale,50000.0,Republicans,0.9812537632633426
Josh Gottheimer,G000583,2025-01-14,2024-12-06,SPXC,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,167.66000366210938,133.6699981689453,20.273174729057757,sale,15000.0,Democrats,0.004226806879364325
Josh Gottheimer,G000583,2025-01-14,2024-12-06,CDRE,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,35.843211038501074,30.649999618530277,-14.48868912551529,purchase,15000.0,Democrats,-0.003020784444822147
Virginia Foxx,F000450,2025-01-06,2024-12-06,BMY,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-08,ST,,2024-Q4,58.197618294593234,58.900001525878906,1.2068934294359714,purchase,15000.0,Republicans,0.030172335735899287
Virginia Foxx,F000450,2025-01-06,2024-12-06,PBA,Sale,"$50,001 - $100,000",Representatives,50001.0,R,2025-01-08,ST,,2024-Q4,40.40999984741211,39.869998931884766,1.3363051659648195,sale,100000.0,Republicans,0.22271752766080327
Virginia Foxx,F000450,2025-01-06,2024-12-06,AMGN,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-08,ST,,2024-Q4,272.8059950179187,305.7699890136719,12.083309970364844,purchase,15000.0,Republicans,0.3020827492591211
Josh Gottheimer,G000583,2025-01-14,2024-12-06,PRIM,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,83.60284451612299,57.54999923706055,31.162630206963943,sale,15000.0,Democrats,0.006497177748341916
Virginia Foxx,F000450,2025-01-06,2024-12-06,ARLP,Sale,"$15,001 - $50,000",Representatives,15001.0,R,2025-01-08,ST,,2024-Q4,26.665762756920515,26.61000061035156,0.2091151379289922,sale,50000.0,Republicans,0.017426261494082683
Virginia Foxx,F000450,2025-01-06,2024-12-06,AEP,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-08,ST,,2024-Q4,96.27937636511982,105.1500015258789,9.213421914075411,purchase,15000.0,Republicans,0.23033554785188531
Virginia Foxx,F000450,2025-01-06,2024-12-06,FLNG,Sale,"$15,001 - $50,000",Representatives,15001.0,R,2025-01-08,ST,,2024-Q4,22.63999938964844,22.76000022888184,-0.5300390568396648,sale,50000.0,Republicans,-0.0441699214033054
Virginia Foxx,F000450,2025-01-06,2024-12-06,JNJ,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-08,ST,,2024-Q4,148.2036798837658,163.1300048828125,10.071494183378723,purchase,15000.0,Republicans,0.25178735458446805
Virginia Foxx,F000450,2025-01-06,2024-12-06,VIASP,Sale,"$50,001 - $100,000",Representatives,50001.0,R,2025-01-08,ST,,2024-Q4,21.592177395477638,24.229999542236328,-12.21656388999088,sale,100000.0,Republicans,-2.0360939816651467
Virginia Foxx,F000450,2025-01-06,2024-12-06,DUK,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-08,ST,,2024-Q4,112.79600127470503,117.6500015258789,4.303344264263738,purchase,15000.0,Republicans,0.10758360660659345
Virginia Foxx,F000450,2025-01-06,2024-12-06,PSA,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-08,ST,,2024-Q4,327.3208600511847,291.9200134277344,-10.815334720162513,purchase,15000.0,Republicans,-0.2703833680040628
Virginia Foxx,F000450,2025-01-06,2024-12-06,ABBV,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-08,ST,,2024-Q4,174.3557941827632,202.72000122070312,16.26800369376197,purchase,15000.0,Republicans,0.40670009234404925
Virginia Foxx,F000450,2025-01-06,2024-12-06,ET,Sale,"$15,001 - $50,000",Representatives,15001.0,R,2025-01-08,ST,,2024-Q4,18.75589942363029,18.8799991607666,-0.6616570836371658,sale,50000.0,Republicans,-0.055138090303097145
Josh Gottheimer,G000583,2025-01-14,2024-12-06,TXRH,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,195.4003163413749,174.74000549316406,10.573325179328842,sale,15000.0,Democrats,0.0022044600415585883
Josh Gottheimer,G000583,2025-01-14,2024-12-05,TT,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,414.8900146484375,346.6000061035156,16.459785999619275,sale,15000.0,Democrats,0.0034317435540244506
Josh Gottheimer,G000583,2025-01-14,2024-12-03,TSLA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-15,ST,,2024-Q4,351.79998779296875,273.1300048828125,-22.362133496278812,purchase,15000.0,Democrats,-0.004662339320928239
Mark Dr Green,G000590,2024-12-17,2024-12-03,NGL,Sale,"$15,001 - $50,000",Representatives,15001.0,R,2024-12-19,ST,,2024-Q4,4.670000076293945,4.630000114440918,0.8565302184057098,sale,50000.0,Republicans,0.17130604368114194
A. Mitchell Jr. McConnell,M000355,2025-01-04,2024-12-02,WFC,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-01-05,Stock,,2024-Q4,76.57195769637832,72.27999877929688,-5.605131494874193,purchase,15000.0,Republicans,-5.605131494874193
Laurel Lee,L000597,2025-01-07,2024-11-29,WBD,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-08,ST,,2024-Q4,10.399999618530272,11.010000228881836,-5.865390699290888,sale,15000.0,Republicans,-0.48878255827424066
Josh Gottheimer,G000583,2024-12-05,2024-11-29,REGN,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,745.661785722956,635.8300170898438,14.72943507848198,sale,15000.0,Democrats,0.003070978194137601
Josh Gottheimer,G000583,2024-12-05,2024-11-27,VRT,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,129.95064327060874,76.31999969482422,41.27001007921466,sale,15000.0,Democrats,0.008604491642062964
Jonathan Jackson,J000309,2024-12-12,2024-11-27,AMAT,Sale,"$15,001 - $50,000",Representatives,15001.0,D,2024-12-13,ST,,2024-Q4,172.80196930417895,147.67999267578125,14.538015237648205,sale,50000.0,Democrats,1.5143765872550214
Jonathan Jackson,J000309,2024-12-12,2024-11-27,AMZN,Purchase,"$15,001 - $50,000",Representatives,15001.0,D,2024-12-13,ST,,2024-Q4,206.97999572753903,201.3600006103516,-2.7152358842375555,purchase,50000.0,Democrats,-0.28283707127474533
Markwayne Mullin,M001190,2024-12-19,2024-11-27,IEFA,Purchase,"$100,001 - $250,000",Senate,100001.0,R,2024-12-20,Stock,,2024-Q4,71.40049296081557,77.0999984741211,7.982445606409749,purchase,250000.0,Republicans,0.5809640179337517
Josh Gottheimer,G000583,2024-12-05,2024-11-27,TSLA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,341.79998779296875,273.1300048828125,-20.090692031197573,purchase,15000.0,Democrats,-0.004188760587503837
Markwayne Mullin,M001190,2024-12-19,2024-11-27,IEMG,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2024-12-20,Stock,,2024-Q4,53.1882364634665,55.06999969482422,3.5379312353216417,purchase,15000.0,Republicans,0.0154494813769504
Markwayne Mullin,M001190,2024-12-19,2024-11-27,EZU,Purchase,"$100,001 - $250,000",Senate,100001.0,R,2024-12-20,Stock,,2024-Q4,46.78470978231557,54.20000076293945,15.849817205506806,purchase,250000.0,Republicans,1.1535529261649786
Josh Gottheimer,G000583,2024-12-05,2024-11-27,NFLX,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,872.0599975585938,976.719970703125,-12.001464742969034,sale,15000.0,Democrats,-0.002502216570220801
Josh Gottheimer,G000583,2024-12-05,2024-11-26,TSLA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,341.0,273.1300048828125,-19.90322437454179,purchase,15000.0,Democrats,-0.004149674968630577
Josh Gottheimer,G000583,2024-12-05,2024-11-26,JNJ,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,153.9278706149433,163.1300048828125,5.97821189308122,purchase,15000.0,Democrats,0.0012464129320483466
Josh Gottheimer,G000583,2024-12-05,2024-11-26,D,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,57.21013408974605,54.470001220703125,-4.789593509332548,purchase,15000.0,Democrats,-0.0009985947965805576
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,JNJ,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,152.7124351611622,163.1300048828125,6.821690526155456,purchase,15000.0,Republicans,0.09095587368207275
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,GOOG,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,167.60869154426803,164.0800018310547,-2.105314277381229,purchase,15000.0,Republicans,-0.02807085703174972
Laurel Lee,L000597,2025-01-07,2024-11-25,HURA,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-08,ST,,2024-Q4,4.150000095367432,3.619999885559082,-12.771089099491324,purchase,15000.0,Republicans,-1.0642574249576102
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,NVDA,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,141.9671640146257,111.43000030517578,-21.510018828229832,purchase,15000.0,Republicans,-0.2868002510430644
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,SCHW,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,81.65881028931459,79.5999984741211,-2.521236603740844,purchase,15000.0,Republicans,-0.033616488049877914
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,LRCX,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,73.56142170924589,74.80999755859375,1.6973242500435872,purchase,15000.0,Republicans,0.02263099000058116
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,JPM,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,248.30758223807436,248.1199951171875,-0.0755462717634516,purchase,15000.0,Republicans,-0.001007283623512688
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,GSK,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,33.680570306051806,38.52000045776367,14.3686110648854,purchase,15000.0,Republicans,0.19158148086513865
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,UPS,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,134.06116734648242,111.01000213623048,-17.194513270704253,purchase,15000.0,Republicans,-0.22926017694272335
Josh Gottheimer,G000583,2024-12-05,2024-11-25,ETN,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,378.0,280.9100036621094,25.68518421637318,sale,15000.0,Democrats,0.005355170800550388
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,NEE,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,76.10293266163458,70.02999877929688,-7.979894689918076,purchase,15000.0,Republicans,-0.10639859586557436
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,DUK,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,113.99491039296996,117.6500015258789,3.2063634422878096,purchase,15000.0,Republicans,0.04275151256383746
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,AMD,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,140.49000549316406,106.6500015258789,-24.08712552077716,purchase,15000.0,Republicans,-0.32116167361036213
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,MSFT,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,417.542782130724,390.5799865722656,-6.457492911472919,purchase,15000.0,Republicans,-0.08609990548630558
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,ASML,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,685.0,690.6300048828125,0.8218985230383212,purchase,15000.0,Republicans,0.010958646973844284
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,NSRGY,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,85.66000366210938,101.80999755859376,18.853599353309534,purchase,15000.0,Republicans,0.2513813247107938
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,HD,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,420.10764623815527,362.7300109863281,-13.657841214177823,purchase,15000.0,Republicans,-0.18210454952237098
Marjorie Taylor Mrs Greene,G000596,2024-11-27,2024-11-25,COST,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-28,ST,,2024-Q4,973.9238797496472,938.75,-3.6115635401289112,purchase,15000.0,Republicans,-0.04815418053505215
Josh Gottheimer,G000583,2024-12-05,2024-11-22,COP,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,111.26708124392984,102.81999969482422,7.591716664686449,sale,15000.0,Democrats,0.0015828167345930465
Josh Gottheimer,G000583,2024-12-05,2024-11-22,JNJ,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,153.4308823276651,163.1300048828125,6.321493044949107,purchase,15000.0,Democrats,0.0013179845114217332
John Boozman,B001236,2024-12-17,2024-11-20,AAXJ,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2024-12-17,Stock,,2024-Q4,73.21616784690468,75.69999694824219,3.3924598546747253,purchase,15000.0,Republicans,0.42405748183434067
Marjorie Taylor Mrs Greene,G000596,2024-11-21,2024-11-20,ABBV,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-23,ST,,2024-Q4,165.35071413484215,202.72000122070312,22.60001553751176,purchase,15000.0,Republicans,0.3013335405001568
