Quarter,Representative,PartyName,Party,Ticker,Transaction,StandardizedTransaction,TradeAmount_UpperRange_$,Range,Date,TransactionDate,PriceChange,SPYChange,BioGuideID,ReportDate,House,Amount,last_modified,TickerType,Description,ExcessReturn
2025-Q1,Jefferson Shreve,Republicans,R,AVB,Sale,Sale,50000.0,"$15,001 - $50,000",2025-02-24,2025-02-24,-5.16359686835317,-5.25913246166733,S001229,2025-03-09,Representatives,15001.0,2025-03-10,ST,PORTFOLIO REBALANCE,0.0955355933141648
2025-Q1,Jefferson Shreve,Republicans,R,PHM,Purchase,Purchase,50000.0,"$15,001 - $50,000",2025-02-24,2025-02-24,1.00294985250737,-5.25913246166733,S001229,2025-03-09,Representatives,15001.0,2025-03-10,ST,PORTFOLIO REBALANCE,6.2620823141747
2025-Q1,Jefferson Shreve,Republicans,R,MRK,Purchase,Purchase,50000.0,"$15,001 - $50,000",2025-02-24,2025-02-24,2.01599649391915,-5.25913246166733,S001229,2025-03-09,Representatives,15001.0,2025-03-10,ST,PORTFOLIO REBALANCE,7.27512895558648
2025-Q1,Jefferson Shreve,Republicans,R,EPAM,Sale,Sale,50000.0,"$15,001 - $50,000",2025-02-24,2025-02-24,-15.4691869997107,-5.25913246166733,S001229,2025-03-09,Representatives,15001.0,2025-03-10,ST,PORTFOLIO REBALANCE,-10.2100545380433
2025-Q1,Rob Bresnahan,Republicans,R,SNOW,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-13,2025-02-13,-17.787812727084,-7.20744823158007,B001327,2025-03-07,Representatives,1001.0,2025-03-10,ST,,-10.5803644955039
2025-Q1,Rob Bresnahan,Republicans,R,ANET,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-13,2025-02-13,-24.255125284738,-7.20744823158007,B001327,2025-03-07,Representatives,1001.0,2025-03-10,ST,,-17.047677053158
2025-Q1,Rob Bresnahan,Republicans,R,HOOD,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,-20.6582006796637,-6.22735711324597,B001327,2025-03-07,Representatives,1001.0,2025-03-10,ST,,-14.4308435664178
2025-Q1,Rob Bresnahan,Republicans,R,SNOW,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,-15.4035143940608,-6.22735711324597,B001327,2025-03-07,Representatives,1001.0,2025-03-10,ST,,-9.17615728081481
2025-Q1,Rob Bresnahan,Republicans,R,MNDY,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-11,2025-02-11,-19.05037814101,-6.53732147669092,B001327,2025-03-07,Representatives,1001.0,2025-03-10,ST,,-12.5130566643191
2025-Q1,Rob Bresnahan,Republicans,R,ON,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-11,2025-02-11,-8.65846025453786,-6.53732147669092,B001327,2025-03-07,Representatives,1001.0,2025-03-10,ST,,-2.12113877784695
2025-Q1,Rob Bresnahan,Republicans,R,NET,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-10,2025-02-10,-30.8829497362166,-6.45329497437741,B001327,2025-03-07,Representatives,1001.0,2025-03-10,ST,,-24.4296547618392
2025-Q1,Rob Bresnahan,Republicans,R,TTD,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-10,2025-02-10,-54.047657907622,-6.45329497437741,B001327,2025-03-07,Representatives,1001.0,2025-03-10,ST,,-47.5943629332446
2025-Q1,Rob Bresnahan,Republicans,R,MTSI,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-10,2025-02-10,-12.9205702647658,-6.45329497437741,B001327,2025-03-07,Representatives,1001.0,2025-03-10,ST,,-6.46727529038837
2025-Q1,Rob Bresnahan,Republicans,R,MSFT,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-10,2025-02-10,-5.08466352918345,-6.45329497437741,B001327,2025-03-07,Representatives,1001.0,2025-03-10,ST,,1.36863144519396
2025-Q1,Rob Bresnahan,Republicans,R,BABA,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-10,2025-02-10,21.397772188286,-6.45329497437741,B001327,2025-03-07,Representatives,1001.0,2025-03-10,ST,,27.8510671626634
2025-Q1,Rob Bresnahan,Republicans,R,TTWO,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-10,2025-02-10,0.451743447367186,-6.45329497437741,B001327,2025-03-07,Representatives,1001.0,2025-03-10,ST,,6.9050384217446
2025-Q1,John Boozman,Republicans,R,EMLP,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,0.781460522770141,-4.84499314128944,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,5.62645366405958
2025-Q1,John Boozman,Republicans,R,IVW,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-6.96010195078915,-4.84499314128944,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,-2.11510880949971
2025-Q1,John Boozman,Republicans,R,FTGC,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,0.996810207336523,-4.84499314128944,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,5.84180334862596
2025-Q1,John Boozman,Republicans,R,IVW,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-02-14,2025-02-14,-10.9912782518991,-7.21075817296546,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,-3.78052007893363
2025-Q1,John Boozman,Republicans,R,PFE,Sale (Full),Sale,15000.0,"$1,001 - $15,000",2025-02-13,2025-02-13,2.49609984399376,-7.20744823158007,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,9.70354807557383
2025-Q1,John Boozman,Republicans,R,DIS,Sale (Full),Sale,15000.0,"$1,001 - $15,000",2025-02-13,2025-02-13,-9.24354411898897,-7.20744823158007,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,-2.0360958874089
2025-Q1,John Boozman,Republicans,R,JPM,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-02-05,2025-02-05,-10.64970602374,-6.36406176883482,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,-4.28564425490516
2025-Q1,John Boozman,Republicans,R,BAC,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-02-05,2025-02-05,-9.84928889832307,-6.36406176883482,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,-3.48522712948826
2025-Q1,John Boozman,Republicans,R,LRCX,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-02-05,2025-02-05,-7.44447156455943,-6.36406176883482,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,-1.08040979572461
2025-Q1,John Boozman,Republicans,R,QSR,Sale (Full),Sale,15000.0,"$1,001 - $15,000",2025-02-04,2025-02-04,8.18666236072986,-5.97994036324208,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,14.1666027239719
2025-Q1,John Boozman,Republicans,R,MSI,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-0.835151429844935,-4.84499314128944,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,4.0098417114445
2025-Q1,John Boozman,Republicans,R,ECL,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-5.80553157953992,-4.84499314128944,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,-0.960538438250481
2025-Q1,John Boozman,Republicans,R,AXP,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-8.64235055724418,-4.84499314128944,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,-3.79735741595474
2025-Q1,John Boozman,Republicans,R,AMZN,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-8.46279449498483,-4.84499314128944,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,-3.61780135369539
2025-Q1,John Boozman,Republicans,R,LITP,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,0.947867298578193,-4.84499314128944,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,5.79286043986763
2025-Q1,John Boozman,Republicans,R,TBLL,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,0.298592350348356,-4.84499314128944,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,5.1435854916378
2025-Q1,John Boozman,Republicans,R,NVDA,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-10.3443022547227,-4.84499314128944,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,-5.49930911343329
2025-Q1,John Boozman,Republicans,R,URNM,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-25,2025-02-25,0.424929178470271,-4.78578356911476,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,5.21071274758503
2025-Q1,John Boozman,Republicans,R,MSFT,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-14,2025-02-14,-4.20390274955317,-7.21075817296546,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,3.00685542341229
2025-Q1,John Boozman,Republicans,R,GOOGL,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-13,2025-02-13,-11.8996454281723,-7.20744823158007,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,-4.69219719659226
2025-Q1,John Boozman,Republicans,R,BSX,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-13,2025-02-13,-5.13472771810816,-7.20744823158007,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,2.07272051347191
2025-Q1,John Boozman,Republicans,R,MSFT,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-05,2025-02-05,-5.33039754167776,-6.36406176883482,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,1.03366422715705
2025-Q1,John Boozman,Republicans,R,MA,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-05,2025-02-05,-5.40359179925478,-6.36406176883482,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,0.960469969580036
2025-Q1,John Boozman,Republicans,R,AXP,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-05,2025-02-05,-15.6054035503697,-6.36406176883482,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,-9.24134178153488
2025-Q1,John Boozman,Republicans,R,AMZN,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-04,2025-02-04,-18.9415847310584,-5.97994036324208,B001236,2025-03-06,Senate,1001.0,2025-03-07,Stock,,-12.9616443678163
2025-Q1,Shelley Moore Capito,Republicans,R,ABT,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-02-24,2025-02-24,-6.38014079288624,-5.25913246166733,C001047,2025-03-06,Senate,1001.0,2025-03-06,Stock,,-1.12100833121891
2025-Q1,Shelley Moore Capito,Republicans,R,CMCSA,Sale (Full),Sale,15000.0,"$1,001 - $15,000",2025-02-24,2025-02-24,1.23966942148761,-5.25913246166733,C001047,2025-03-06,Senate,1001.0,2025-03-06,Stock,,6.49880188315495
2025-Q1,Shelley Moore Capito,Republicans,R,ACN,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-02-24,2025-02-24,-16.1001346486769,-5.25913246166733,C001047,2025-03-06,Senate,1001.0,2025-03-06,Stock,,-10.8410021870095
2025-Q1,Shelley Moore Capito,Republicans,R,AAPL,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-02-05,2025-02-05,-6.10831505140448,-6.36406176883482,C001047,2025-03-06,Senate,1001.0,2025-03-06,Stock,,0.255746717430341
2025-Q1,Shelley Moore Capito,Republicans,R,CEG,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-04,2025-02-04,-27.3724414846734,-5.97994036324208,C001047,2025-03-06,Senate,1001.0,2025-03-06,Stock,,-21.3925011214313
2025-Q1,Shelley Moore Capito,Republicans,R,MSFT,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-02-04,2025-02-04,-5.11918907776997,-5.97994036324208,C001047,2025-03-06,Senate,1001.0,2025-03-06,Stock,,0.86075128547211
2025-Q1,Gilbert Cisneros,Democrats,D,HLMN,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-03-03,2025-03-03,-4.87288135593219,-3.10288311107799,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-1.7699982448542
2025-Q1,Gilbert Cisneros,Democrats,D,STRL,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-03-03,2025-03-03,4.16221107181048,-3.10288311107799,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,7.26509418288848
2025-Q1,Josh Gottheimer,Democrats,D,GS,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-28,2025-02-28,-9.1838210480644,-4.77184119488222,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-4.41197985318218
2025-Q1,Josh Gottheimer,Democrats,D,V,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-28,2025-02-28,-7.45774861459567,-4.77184119488222,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-2.68590741971345
2025-Q1,Josh Gottheimer,Democrats,D,KKR,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-27,2025-02-27,-11.875945537065,-3.29200513039761,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-8.58394040666743
2025-Q1,Josh Gottheimer,Democrats,D,BX,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-27,2025-02-27,-5.78181587140225,-3.29200513039761,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-2.48981074100463
2025-Q1,Josh Gottheimer,Democrats,D,FNA,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-27,2025-02-27,0.153964588144723,-3.29200513039761,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,3.44596971854234
2025-Q1,Josh Gottheimer,Democrats,D,XYZ,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-27,2025-02-27,-4.9315494710641,-3.29200513039761,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-1.63954434066649
2025-Q1,Gilbert Cisneros,Democrats,D,GM,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,2.76516714816343,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,7.61016028945287
2025-Q1,Josh Gottheimer,Democrats,D,BX,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-7.00489150884235,-4.84499314128944,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-2.15989836755291
2025-Q1,Gilbert Cisneros,Democrats,D,DHR,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,0.916730328495042,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,5.76172346978448
2025-Q1,Josh Gottheimer,Democrats,D,KKR,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-12.1947542960507,-4.84499314128944,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-7.34976115476121
2025-Q1,Gilbert Cisneros,Democrats,D,F,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,5.59662090813093,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,10.4416140494204
2025-Q1,Gilbert Cisneros,Democrats,D,MRK,Purchase,Purchase,50000.0,"$15,001 - $50,000",2025-02-26,2025-02-26,4.17319310807787,-4.84499314128944,C001123,2025-03-06,Representatives,15001.0,2025-03-07,ST,,9.01818624936731
2025-Q1,Gilbert Cisneros,Democrats,D,ANSS,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-2.4434280211844,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,2.40156512010504
2025-Q1,Gilbert Cisneros,Democrats,D,PCG,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,5.23690773067332,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,10.0819008719628
2025-Q1,Gilbert Cisneros,Democrats,D,EPAC,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-6.97930427124615,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-2.13431112995671
2025-Q1,Gilbert Cisneros,Democrats,D,UNH,Sale,Sale,50000.0,"$15,001 - $50,000",2025-02-26,2025-02-26,11.4885998403762,-4.84499314128944,C001123,2025-03-06,Representatives,15001.0,2025-03-07,ST,,16.3335929816656
2025-Q1,Gilbert Cisneros,Democrats,D,UBER,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-0.0395413206801122,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,4.80545182060933
2025-Q1,Gilbert Cisneros,Democrats,D,HUM,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,4.35174657937038,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,9.19673972065982
2025-Q1,Gilbert Cisneros,Democrats,D,CMG,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-9.15387495320105,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-4.30888181191161
2025-Q1,Gilbert Cisneros,Democrats,D,ALGN,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-11.8194655091261,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-6.97447236783665
2025-Q1,Gilbert Cisneros,Democrats,D,PFE,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-0.529901589704771,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,4.31509155158467
2025-Q1,Gilbert Cisneros,Democrats,D,LUV,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,13.4897360703812,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,18.3347292116707
2025-Q1,Gilbert Cisneros,Democrats,D,WBA,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,0.54347826086957,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,5.38847140215901
2025-Q1,Gilbert Cisneros,Democrats,D,MSFT,Purchase,Purchase,50000.0,"$15,001 - $50,000",2025-02-26,2025-02-26,-2.11893027793761,-4.84499314128944,C001123,2025-03-06,Representatives,15001.0,2025-03-07,ST,,2.72606286335182
2025-Q1,Gilbert Cisneros,Democrats,D,DG,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,12.7645235206901,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,17.6095166619796
2025-Q1,Gilbert Cisneros,Democrats,D,AKAM,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,1.83463181703947,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,6.67962495832891
2025-Q1,Josh Gottheimer,Democrats,D,FI,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-5.05855208741457,-4.84499314128944,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-0.213558946125128
2025-Q1,Gilbert Cisneros,Democrats,D,WYNN,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-9.29747530186608,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-4.45248216057664
2025-Q1,Gilbert Cisneros,Democrats,D,CDNS,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,3.33937150507995,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,8.18436464636939
2025-Q1,Gilbert Cisneros,Democrats,D,TSLA,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-14.4738651994498,-4.84499314128944,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-9.62887205816036
2025-Q1,Josh Gottheimer,Democrats,D,VRT,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-25,2025-02-25,-3.55821545157781,-4.78578356911476,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,1.22756811753695
2025-Q1,Gilbert Cisneros,Democrats,D,BSX,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-24,2025-02-24,-3.54440080467478,-5.25913246166733,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,1.71473165699255
2025-Q1,Josh Gottheimer,Democrats,D,HD,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-24,2025-02-24,-8.17687359447729,-5.25913246166733,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-2.91774113280995
2025-Q1,Josh Gottheimer,Democrats,D,MSFT,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-24,2025-02-24,-3.15346534653466,-5.25913246166733,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,2.10566711513268
2025-Q1,Gilbert Cisneros,Democrats,D,WTW,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-24,2025-02-24,1.37416209628275,-5.25913246166733,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,6.63329455795009
2025-Q1,Josh Gottheimer,Democrats,D,AAPL,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-24,2025-02-24,-11.6673411574261,-5.25913246166733,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-6.4082086957588
2025-Q1,Josh Gottheimer,Democrats,D,FI,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-21,2025-02-21,-6.13325299130584,-5.70729497054826,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-0.425958020757587
2025-Q1,Josh Gottheimer,Democrats,D,MSFT,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-21,2025-02-21,-4.15227456456235,-5.70729497054826,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,1.5550204059859
2025-Q1,Josh Gottheimer,Democrats,D,AAPL,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-21,2025-02-21,-11.1097536143352,-5.70729497054826,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-5.40245864378691
2025-Q1,Josh Gottheimer,Democrats,D,PAYX,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-21,2025-02-21,-3.6967207595448,-5.70729497054826,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,2.01057421100346
2025-Q1,Josh Gottheimer,Democrats,D,CSCO,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-21,2025-02-21,-5.75179743669897,-5.70729497054826,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-0.0445024661507114
2025-Q1,Josh Gottheimer,Democrats,D,IFNNY,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-21,2025-02-21,-10.7577639751553,-5.70729497054826,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-5.05046900460702
2025-Q1,Josh Gottheimer,Democrats,D,BRK.B,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-21,2025-02-21,9.0174207294147,-5.70729497054826,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,14.724715699963
2025-Q1,Josh Gottheimer,Democrats,D,SPOT,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-21,2025-02-21,-1.224933320162,-5.70729497054826,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,4.48236165038626
2025-Q1,Josh Gottheimer,Democrats,D,DASTY,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-21,2025-02-21,1.81950509461427,-5.70729497054826,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,7.52680006516252
2025-Q1,Josh Gottheimer,Democrats,D,SCHW,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-21,2025-02-21,-2.54848334162108,-5.70729497054826,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,3.15881162892718
2025-Q1,Josh Gottheimer,Democrats,D,NTDOY,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-21,2025-02-21,-4.96602195504443,-5.70729497054826,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,0.741273015503828
2025-Q1,Josh Gottheimer,Democrats,D,SNOW,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-21,2025-02-21,-10.961830344595,-5.70729497054826,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-5.25453537404672
2025-Q1,Gilbert Cisneros,Democrats,D,ICFI,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-20,2025-02-20,-16.3781094527363,-7.31159807589524,C001123,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-9.06651137684107
2025-Q1,Josh Gottheimer,Democrats,D,LLY,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-19,2025-02-19,-3.40003460008072,-7.70131459896748,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,4.30127999888675
2025-Q1,Josh Gottheimer,Democrats,D,ICFI,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-19,2025-02-19,-17.4459724950884,-7.70131459896748,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-9.74465789612092
2025-Q1,Josh Gottheimer,Democrats,D,MSFT,Sale,Sale,5000000.0,"$1,000,001 - $5,000,000",2025-02-14,2025-02-14,-4.20390274955317,-7.21075817296546,G000583,2025-03-06,Representatives,1000001.0,2025-03-07,OP,CALL OPTIONS; STRIKE PRICE $320; EXPIRES 6/18/2026,3.00685542341229
2025-Q1,Josh Gottheimer,Democrats,D,MSFT,Purchase,Purchase,5000000.0,"$1,000,001 - $5,000,000",2025-02-14,2025-02-14,-4.20390274955317,-7.21075817296546,G000583,2025-03-06,Representatives,1000001.0,2025-03-07,OP,CALL OPTIONS; STRIKE PRICE $230; EXPIRES 1/16/2026,3.00685542341229
2025-Q1,Josh Gottheimer,Democrats,D,TSLA,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-14,2025-02-14,-30.1062275179856,-7.21075817296546,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-22.8954693450201
2025-Q1,Josh Gottheimer,Democrats,D,MSFT,Sale,Sale,5000000.0,"$1,000,001 - $5,000,000",2025-02-14,2025-02-14,-4.20390274955317,-7.21075817296546,G000583,2025-03-06,Representatives,1000001.0,2025-03-07,ST,,3.00685542341229
2025-Q1,Josh Gottheimer,Democrats,D,MSFT,Purchase,Purchase,5000000.0,"$1,000,001 - $5,000,000",2025-02-14,2025-02-14,-4.20390274955317,-7.21075817296546,G000583,2025-03-06,Representatives,1000001.0,2025-03-07,OP,CALL OPTIONS; STRIKE PRICE $240; EXPIRES 12/19/2025,3.00685542341229
2025-Q1,Josh Gottheimer,Democrats,D,MSFT,Purchase,Purchase,1000000.0,"$500,001 - $1,000,000",2025-02-14,2025-02-14,-4.20390274955317,-7.21075817296546,G000583,2025-03-06,Representatives,500001.0,2025-03-07,OP,CALL OPTIONS; STRIKE PRICE $240; EXPIRES 12/19/2025,3.00685542341229
2025-Q1,Josh Gottheimer,Democrats,D,MSFT,Sale,Sale,1000000.0,"$500,001 - $1,000,000",2025-02-14,2025-02-14,-4.20390274955317,-7.21075817296546,G000583,2025-03-06,Representatives,500001.0,2025-03-07,OP,CALL OPTIONS; STRIKE PRICE $325; EXPIRES 6/18/2026,3.00685542341229
