Quarter,PartyName,Representative,Ticker,TransactionType,TradeAmount_UpperRange_$,TradeAmount_UpperRange,PercentChange,TransactionDate
2024-Q4,Democrats,Jonathan Jackson,AMZN,purchase,"$50,000.00",50000.0,-2.7152358842375555,2024-11-27
2024-Q4,Democrats,Josh Gottheimer,TSLA,purchase,"$15,000.00",15000.0,-20.090692031197573,2024-11-27
2024-Q4,Democrats,Josh Gottheimer,TSLA,purchase,"$15,000.00",15000.0,-19.90322437454179,2024-11-26
2024-Q4,Democrats,Josh Gottheimer,JNJ,purchase,"$15,000.00",15000.0,5.97821189308122,2024-11-26
2024-Q4,Democrats,Josh Gottheimer,D,purchase,"$15,000.00",15000.0,-4.789593509332548,2024-11-26
2024-Q4,Democrats,Josh Gottheimer,JNJ,purchase,"$15,000.00",15000.0,6.321493044949107,2024-11-22
2024-Q4,Democrats,Josh Gottheimer,NTRA,purchase,"$15,000.00",15000.0,-9.479337487471785,2024-11-20
2024-Q4,Democrats,Josh Gottheimer,TSLA,purchase,"$15,000.00",15000.0,-20.831882642663043,2024-11-20
2024-Q4,Democrats,Josh Gottheimer,MSFT,purchase,"$5,000,000.00",5000000.0,-5.074554557372603,2024-11-19
2024-Q4,Democrats,Josh Gottheimer,MSFT,purchase,"$5,000,000.00",5000000.0,-5.074554557372603,2024-11-19
2024-Q4,Democrats,Josh Gottheimer,KKR,purchase,"$15,000.00",15000.0,-22.685682974469877,2024-11-19
2024-Q4,Democrats,Josh Gottheimer,MSFT,purchase,"$5,000,000.00",5000000.0,-5.074554557372603,2024-11-19
2024-Q4,Democrats,Debbie Wasserman Schultz,BAX,purchase,"$15,000.00",15000.0,7.137964646678277,2024-11-18
2024-Q4,Democrats,Lloyd Doggett,PG,purchase,"$15,000.00",15000.0,1.0710676428388166,2024-11-15
2024-Q4,Democrats,Earl Blumenauer,NWN,purchase,"$15,000.00",15000.0,3.357094760090198,2024-11-15
2024-Q4,Democrats,Josh Gottheimer,MELI,purchase,"$15,000.00",15000.0,11.725042399894894,2024-11-15
2024-Q4,Democrats,Josh Gottheimer,CRM,purchase,"$15,000.00",15000.0,-18.780812802749963,2024-11-14
2024-Q4,Democrats,Josh Gottheimer,TSLA,purchase,"$15,000.00",15000.0,-16.649881641826877,2024-11-14
2024-Q4,Democrats,Jonathan Jackson,CHD,purchase,"$50,000.00",50000.0,0.7815306475777835,2024-11-13
2024-Q4,Democrats,Josh Gottheimer,SHOP,purchase,"$15,000.00",15000.0,-4.632561262263808,2024-11-13
2024-Q4,Democrats,Josh Gottheimer,CRM,purchase,"$15,000.00",15000.0,-19.5001491698276,2024-11-13
2024-Q4,Democrats,Josh Gottheimer,TSLA,purchase,"$15,000.00",15000.0,-20.309852172184893,2024-11-12
2024-Q4,Democrats,Tina Smith,TCMD,purchase,"$100,000.00",100000.0,-16.45728563444202,2024-11-12
2024-Q4,Democrats,Josh Gottheimer,CRM,purchase,"$15,000.00",15000.0,-18.02677359438783,2024-11-12
2024-Q4,Democrats,Josh Gottheimer,APP,purchase,"$15,000.00",15000.0,-10.10579259535695,2024-11-11
2024-Q4,Democrats,Josh Gottheimer,TSLA,purchase,"$15,000.00",15000.0,-21.12907464319636,2024-11-11
2024-Q4,Democrats,Jared Moskowitz,AMZN,purchase,"$15,000.00",15000.0,-3.986267671986968,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,ORCL,purchase,"$15,000.00",15000.0,-21.54068622119665,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,ATO,purchase,"$15,000.00",15000.0,7.131004609225501,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,AMZN,purchase,"$15,000.00",15000.0,-3.986267671986968,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,XLE,purchase,"$50,000.00",50000.0,1.3307999813550655,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,SHW,purchase,"$15,000.00",15000.0,-9.85398143278386,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,MRK,purchase,"$15,000.00",15000.0,-12.234870119144013,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,TMUS,purchase,"$15,000.00",15000.0,15.605673621159983,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,AVGO,purchase,"$15,000.00",15000.0,-5.474256604348061,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,SHW,purchase,"$15,000.00",15000.0,-9.85398143278386,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,MCD,purchase,"$15,000.00",15000.0,7.032209632520954,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,JNJ,purchase,"$15,000.00",15000.0,5.576567709363888,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,AVGO,purchase,"$15,000.00",15000.0,-5.474256604348061,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,JPM,purchase,"$15,000.00",15000.0,4.203828059985444,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,META,purchase,"$15,000.00",15000.0,2.0391884070771127,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,ADI,purchase,"$15,000.00",15000.0,-6.983753503569265,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,CMI,purchase,"$15,000.00",15000.0,-7.202897366958918,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,HD,purchase,"$15,000.00",15000.0,-9.16975874972568,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,AMZN,purchase,"$15,000.00",15000.0,-3.986267671986968,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,PEP,purchase,"$15,000.00",15000.0,-7.056286197488595,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,CMI,purchase,"$15,000.00",15000.0,-7.202897366958918,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,QCOM,purchase,"$15,000.00",15000.0,-7.227272821139873,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,TSCO,purchase,"$15,000.00",15000.0,-4.700834123874476,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,TXN,purchase,"$15,000.00",15000.0,-16.10380333895707,2024-11-08
2024-Q4,Democrats,Greg Landsman,URI,purchase,"$15,000.00",15000.0,-24.83467179021776,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,NVDA,purchase,"$15,000.00",15000.0,-25.087092627258368,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,LIN,purchase,"$15,000.00",15000.0,0.5081286990354497,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,ELV,purchase,"$15,000.00",15000.0,1.2567915535248333,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,TSCO,purchase,"$15,000.00",15000.0,-4.700834123874476,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,PEP,purchase,"$15,000.00",15000.0,-7.056286197488595,2024-11-08
2024-Q4,Democrats,Greg Landsman,AMP,purchase,"$15,000.00",15000.0,-8.824798972628445,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,ACN,purchase,"$15,000.00",15000.0,-14.48013743526635,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,LMT,purchase,"$15,000.00",15000.0,-19.28649446043065,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,GOOG,purchase,"$15,000.00",15000.0,-9.641054763819492,2024-11-08
2024-Q4,Democrats,Jared Moskowitz,LIN,purchase,"$15,000.00",15000.0,0.5081286990354497,2024-11-08
2024-Q4,Democrats,Morgan Mcgarvey,DJT,purchase,"$15,000.00",15000.0,-54.29599614652075,2024-11-06
2024-Q4,Democrats,Josh Gottheimer,DHI,purchase,"$15,000.00",15000.0,-23.71485311626961,2024-11-01
2024-Q4,Democrats,Josh Gottheimer,GTES,purchase,"$15,000.00",15000.0,-2.570565649997299,2024-10-31
2024-Q4,Democrats,William R. Keating,MSFT,purchase,"$15,000.00",15000.0,-5.588761148929289,2024-10-31
2024-Q4,Democrats,William R. Keating,AMZN,purchase,"$15,000.00",15000.0,5.695242463054242,2024-10-31
2024-Q4,Democrats,William R. Keating,QCOM,purchase,"$15,000.00",15000.0,-4.753257292066395,2024-10-31
2024-Q4,Democrats,William R. Keating,GOOGL,purchase,"$15,000.00",15000.0,-6.074627540515049,2024-10-31
2024-Q4,Democrats,Josh Gottheimer,TCBI,purchase,"$15,000.00",15000.0,-2.888466028388233,2024-10-31
2024-Q4,Democrats,Sheldon Whitehouse,LLY,purchase,"$50,000.00",50000.0,3.2497522647648767,2024-10-30
2024-Q4,Democrats,Josh Gottheimer,TTNDY,purchase,"$15,000.00",15000.0,-16.35134928935283,2024-10-29
2024-Q4,Democrats,Josh Gottheimer,DSCSY,purchase,"$15,000.00",15000.0,-13.20158202888525,2024-10-28
2024-Q4,Democrats,Josh Gottheimer,TTNDY,purchase,"$15,000.00",15000.0,-15.713508349532637,2024-10-28
2024-Q4,Democrats,Jonathan Jackson,CRM,purchase,"$50,000.00",50000.0,-5.270104953721481,2024-10-28
2024-Q4,Democrats,Morgan Mcgarvey,TSLA,purchase,"$15,000.00",15000.0,6.687236617373168,2024-10-25
2024-Q4,Democrats,Josh Gottheimer,DSCSY,purchase,"$15,000.00",15000.0,-10.147305218463602,2024-10-25
2024-Q4,Democrats,Josh Gottheimer,EPAC,purchase,"$15,000.00",15000.0,4.878605719916563,2024-10-25
2024-Q4,Democrats,Josh Gottheimer,BX,purchase,"$15,000.00",15000.0,-14.1054345683482,2024-10-24
2024-Q4,Democrats,Josh Gottheimer,PYPL,purchase,"$15,000.00",15000.0,-15.233581469836396,2024-10-24
2024-Q4,Democrats,Thomas R. Suozzi,NVDA,purchase,"$50,000.00",50000.0,-20.857889954165955,2024-10-24
2024-Q4,Democrats,Debbie Wasserman Schultz,PTEN,purchase,"$15,000.00",15000.0,9.38308298111409,2024-10-23
2024-Q4,Democrats,Debbie Wasserman Schultz,VSAT,purchase,"$15,000.00",15000.0,9.030416044935102,2024-10-23
2024-Q4,Democrats,Josh Gottheimer,CHRD,purchase,"$15,000.00",15000.0,-10.559218940268527,2024-10-17
2024-Q4,Democrats,Josh Gottheimer,ALGM,purchase,"$15,000.00",15000.0,22.27012314548476,2024-10-17
2024-Q4,Democrats,Josh Gottheimer,XNGSY,purchase,"$15,000.00",15000.0,23.2845024777063,2024-10-17
2024-Q4,Democrats,Josh Gottheimer,VRT,purchase,"$15,000.00",15000.0,-32.92753815216311,2024-10-17
2024-Q4,Democrats,Josh Gottheimer,USPH,purchase,"$15,000.00",15000.0,-11.96795435974815,2024-10-17
2024-Q4,Democrats,Josh Gottheimer,PPBI,purchase,"$15,000.00",15000.0,-17.313552619533912,2024-10-17
2024-Q4,Democrats,Josh Gottheimer,GOOG,purchase,"$15,000.00",15000.0,-1.7485473771200564,2024-10-17
2024-Q4,Democrats,Josh Gottheimer,BABA,purchase,"$15,000.00",15000.0,32.31550511386409,2024-10-16
2024-Q4,Democrats,Josh Gottheimer,MFC,purchase,"$15,000.00",15000.0,2.7741087633408106,2024-10-15
2024-Q4,Democrats,Josh Gottheimer,IBM,purchase,"$15,000.00",15000.0,6.254197547623411,2024-10-10
2024-Q4,Democrats,Sheldon Whitehouse,KO,purchase,"$15,000.00",15000.0,4.0013275902618775,2024-10-08
2024-Q4,Democrats,Josh Gottheimer,NOW,purchase,"$15,000.00",15000.0,-10.60833326961566,2024-10-08
2024-Q4,Democrats,Josh Gottheimer,NOW,purchase,"$15,000.00",15000.0,-8.007422793364254,2024-10-04
2024-Q4,Democrats,Josh Gottheimer,TEL,purchase,"$15,000.00",15000.0,0.4163826691819539,2024-10-04
2024-Q4,Democrats,Josh Gottheimer,HD,purchase,"$15,000.00",15000.0,-10.280149724086156,2024-10-03
2024-Q4,Democrats,Josh Gottheimer,TEL,purchase,"$15,000.00",15000.0,1.0370840958360903,2024-10-03
2024-Q4,Democrats,Josh Gottheimer,AAPL,purchase,"$50,000.00",50000.0,-0.6849924243080692,2024-10-02
2024-Q4,Democrats,Lloyd Doggett,KO,purchase,"$15,000.00",15000.0,-0.4125855920683671,2024-10-01
