Quarter,PartyName,Representative,Ticker,TransactionType,TradeAmount_UpperRange_$,TradeAmount_UpperRange,PercentChange,TransactionDate
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,JPM,purchase,"$15,000.00",15000.0,19.159788360235808,2024-10-04
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,ASML,purchase,"$15,000.00",15000.0,-17.201961629955683,2024-10-04
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,COST,purchase,"$15,000.00",15000.0,7.1807183233024725,2024-10-04
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,V,purchase,"$15,000.00",15000.0,26.596348196875592,2024-10-04
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,FDX,purchase,"$15,000.00",15000.0,-6.924216847337775,2024-10-04
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,AMAT,purchase,"$15,000.00",15000.0,-27.49084139695373,2024-10-04
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,LRCX,purchase,"$15,000.00",15000.0,-9.28504923379526,2024-10-04
2024-Q4,Republicans,Marjorie Taylor Mrs Greene,DELL,purchase,"$15,000.00",15000.0,-16.73585430910066,2024-10-04
2024-Q4,Republicans,Byron Donalds,NU,purchase,"$15,000.00",15000.0,-19.051092649739573,2024-10-01
2024-Q4,Republicans,Byron Donalds,MCK,purchase,"$15,000.00",15000.0,35.69870760682863,2024-10-01
2024-Q4,Republicans,Byron Donalds,NU,purchase,"$15,000.00",15000.0,-19.051092649739573,2024-10-01
2024-Q4,Republicans,Byron Donalds,MCK,purchase,"$15,000.00",15000.0,35.69870760682863,2024-10-01
