Quarter,TransactionDate,Representative,PartyName,Ticker,TransactionType,Range,TradeAmount,EntryPrice,ExitPrice,PercentChange,WeightedTradeReturn
2025-Q1,2025-01-08,Marjorie Taylor Greene,Republicans,UPS,purchase,"$1,001 - $15,000",15000.0,124.13326371578404,111.01000213623048,-10.571913753593575,-0.0052018601379007256
2025-Q1,2025-01-08,Marjorie Taylor Greene,Republicans,GOOG,purchase,"$1,001 - $15,000",15000.0,193.7292845765708,164.0800018310547,-15.304491941071156,-0.007530502841268405
2025-Q1,2025-01-08,Markwayne Mullin,Republicans,IEFA,sale,"$15,001 - $50,000",50000.0,70.58000183105469,77.0999984741211,9.237739407648547,0.015151286546905934
2025-Q1,2025-01-08,Marjorie Taylor Greene,Republicans,PANW,purchase,"$1,001 - $15,000",15000.0,169.3800048828125,174.44000244140625,2.9873641591252564,0.0014699183987823142
2025-Q1,2025-01-08,Marjorie Taylor Greene,Republicans,HSY,purchase,"$1,001 - $15,000",15000.0,163.59431252204587,170.6199951171875,4.294576313094537,0.0021131259536302464
2025-Q1,2025-01-08,Marjorie Taylor Greene,Republicans,AMD,purchase,"$1,001 - $15,000",15000.0,124.51000213623048,106.6500015258789,-14.344229623263802,-0.007058010311594458
2025-Q1,2025-01-08,Marjorie Taylor Greene,Republicans,ASML,purchase,"$1,001 - $15,000",15000.0,753.0,690.6300048828125,-8.28286787744854,-0.004075545945931708
2025-Q1,2025-01-08,Marjorie Taylor Greene,Republicans,AMD,purchase,"$1,001 - $15,000",15000.0,124.51000213623048,106.6500015258789,-14.344229623263802,-0.007058010311594458
2025-Q1,2025-01-08,Gilbert Cisneros,Democrats,XRAY,sale,"$1,001 - $15,000",15000.0,18.51000022888184,15.640000343322754,15.505131550894935,0.005911220568393037
2025-Q1,2025-01-08,Marjorie Taylor Greene,Republicans,IBIT,purchase,"$1,001 - $15,000",15000.0,54.27000045776367,49.43999862670898,-8.899948019741954,-0.004379177310025564
2025-Q1,2025-01-08,Marjorie Taylor Greene,Republicans,AMD,purchase,"$1,001 - $15,000",15000.0,124.51000213623048,106.6500015258789,-14.344229623263802,-0.007058010311594458
2025-Q1,2025-01-07,William R. Keating,Democrats,FI,purchase,"$1,001 - $15,000",15000.0,206.25999450683597,219.17999267578125,6.263937997204355,0.0023880815849044437
2025-Q1,2025-01-07,William R. Keating,Democrats,ABNB,sale,"$1,001 - $15,000",15000.0,135.35000610351562,125.6500015258789,7.166608156794732,0.002732218130688041
2025-Q1,2025-01-07,Rick Larsen,Democrats,VRSK,purchase,"$1,001 - $15,000",15000.0,272.3859303005371,296.8900146484375,8.996090334351637,0.003429695133187814
2025-Q1,2025-01-07,Gilbert Cisneros,Democrats,FERG,purchase,"$1,001 - $15,000",15000.0,172.0443171428071,162.97999572753906,-5.26859681610065,-0.002008614874609474
2025-Q1,2025-01-07,Rick Larsen,Democrats,GOOGL,purchase,"$1,001 - $15,000",15000.0,196.8832529983184,162.24000549316406,-17.595832544198274,-0.006708285377124771
2025-Q1,2025-01-07,Tim Moore,Republicans,F,sale,"$100,001 - $250,000",250000.0,9.6351263852727,9.899999618530272,-2.749037455932409,-0.02254418120331646
2025-Q1,2025-01-07,Rick Larsen,Democrats,BAH,sale,"$1,001 - $15,000",15000.0,129.89112440056658,105.86000061035156,18.500974490070853,0.007053364273759379
2025-Q1,2025-01-07,Gilbert Cisneros,Democrats,WAB,sale,"$1,001 - $15,000",15000.0,191.7501385787512,186.9199981689453,2.518976228964831,0.0009603416808863252
2025-Q1,2025-01-07,Rick Larsen,Democrats,CTAS,purchase,"$1,001 - $15,000",15000.0,187.16497639800056,206.25,10.196898997500323,0.0038874948522685184
2025-Q1,2025-01-07,William R. Keating,Democrats,AMZN,purchase,"$1,001 - $15,000",15000.0,227.8999938964844,201.3600006103516,-11.645455900357629,-0.004439746816758532
2025-Q1,2025-01-07,Marco Rubio,Republicans,CSCO,sale,"$1,001 - $15,000",15000.0,58.970001220703125,61.400001525878906,4.120739791205328,0.002027590515600457
2025-Q1,2025-01-07,Marco Rubio,Republicans,KO,sale,"$1,001 - $15,000",15000.0,60.662340200337496,70.73999786376953,16.612708362635782,0.008174204541234598
2025-Q1,2025-01-07,Rick Larsen,Democrats,BR,purchase,"$1,001 - $15,000",15000.0,225.15636805560436,238.88999938964844,6.0995971167257705,0.002325427798980469
2025-Q1,2025-01-07,Gilbert Cisneros,Democrats,FTV,purchase,"$1,001 - $15,000",15000.0,76.47306955461427,74.58999633789062,-2.4624004603069096,-0.0009387725735062561
2025-Q1,2025-01-07,Rick Larsen,Democrats,UNH,sale,"$1,001 - $15,000",15000.0,516.642046223089,515.719970703125,0.1784747344326336,6.804221671087823e-05
2025-Q1,2025-01-07,Gilbert Cisneros,Democrats,XRAY,sale,"$1,001 - $15,000",15000.0,18.690000534057617,15.640000343322754,16.31888765961798,0.006221459267868083
2025-Q1,2025-01-07,Gilbert Cisneros,Democrats,LNTH,purchase,"$1,001 - $15,000",15000.0,94.12999725341795,97.04000091552734,3.0914732253470976,0.001178602068374799
2025-Q1,2025-01-07,Rick Larsen,Democrats,CMCSA,sale,"$1,001 - $15,000",15000.0,37.1278332670326,37.369998931884766,-0.6522483095376198,-0.0002486650055423636
2025-Q1,2025-01-07,Gilbert Cisneros,Democrats,GDDY,sale,"$1,001 - $15,000",15000.0,200.1699981689453,182.77999877929688,8.68761530135556,0.0033120912319312087
2025-Q1,2025-01-07,Rick Larsen,Democrats,GD,sale,"$1,001 - $15,000",15000.0,257.3931898361608,269.489990234375,-4.6997359976440025,-0.0017917407539626393
2025-Q1,2025-01-07,Thomas H. Kean Jr,Republicans,CCK,purchase,"$1,001 - $15,000",15000.0,80.06846706172935,89.83000183105469,12.191484522614394,0.005998762271255237
2025-Q1,2025-01-07,Tim Moore,Republicans,HOG,sale,"$250,001 - $500,000",500000.0,29.97415018107832,25.940000534057617,13.458762375746447,0.22074401141129157
2025-Q1,2025-01-07,Emily Randall,Democrats,GOOG,sale,"$1,001 - $15,000",15000.0,198.04438263544472,164.0800018310547,17.14988345158511,0.0065382704733454484
2025-Q1,2025-01-07,Gilbert Cisneros,Democrats,APG,purchase,"$1,001 - $15,000",15000.0,36.619998931884766,36.70000076293945,0.2184648645225123,8.328816794605883e-05
2025-Q1,2025-01-06,Emily Randall,Democrats,XOM,sale,"$1,001 - $15,000",15000.0,107.28040309746385,117.88999938964844,-9.889593985348668,-0.003770337013095184
2025-Q1,2025-01-06,Emily Randall,Democrats,AMGN,sale,"$1,001 - $15,000",15000.0,256.97388306983885,305.7699890136719,-18.98874133079567,-0.007239321895080316
2025-Q1,2025-01-06,Tim Moore,Republicans,F,purchase,"$15,001 - $50,000",50000.0,9.741645229184003,9.899999618530272,1.625540508002408,0.0026661317172419355
2025-Q1,2025-01-06,Emily Randall,Democrats,MDT,sale,"$1,001 - $15,000",15000.0,80.5199966430664,88.9800033569336,-10.506715184513958,-0.004005610058907341
2025-Q1,2025-01-06,Emily Randall,Democrats,PEP,sale,"$1,001 - $15,000",15000.0,148.2889159349176,149.6699981689453,-0.93134555965993,-0.0003550688370796531
2025-Q1,2025-01-06,Emily Randall,Democrats,WFC,sale,"$1,001 - $15,000",15000.0,71.57662499719792,72.27999877929688,-0.982686431675824,-0.00037464217753557913
2025-Q1,2025-01-06,Emily Randall,Democrats,FTV,sale,"$1,001 - $15,000",15000.0,76.1633749718892,74.58999633789062,2.065794267361818,0.0007875692975073649
2025-Q1,2025-01-06,Emily Randall,Democrats,MDLZ,sale,"$1,001 - $15,000",15000.0,59.59000015258789,67.5,-13.274038978280808,-0.005060632473610678
2025-Q1,2025-01-06,Emily Randall,Democrats,PG,sale,"$1,001 - $15,000",15000.0,161.823245175642,168.7100067138672,-4.255730708372791,-0.0016224669113125397
2025-Q1,2025-01-06,Sheldon Whitehouse,Democrats,NVDA,sale,"$15,001 - $50,000",50000.0,148.57632545203526,111.43000030517578,-25.00151018935476,-0.031772156804364925
2025-Q1,2025-01-06,Emily Randall,Democrats,VZ,sale,"$1,001 - $15,000",15000.0,39.5884943898507,44.959999084472656,-13.56834801982024,-0.0051728356918872434
2025-Q1,2025-01-06,Emily Randall,Democrats,ABT,sale,"$1,001 - $15,000",15000.0,112.91744543764516,131.35000610351562,-16.323926382172033,-0.006223380244823497
2025-Q1,2025-01-03,Shelley Moore Capito,Republicans,MSFT,sale,"$1,001 - $15,000",15000.0,420.2373611517797,390.5799865722656,-7.057291264686606,-0.0034725067728489122
2025-Q1,2025-01-03,Tim Moore,Republicans,F,purchase,"$50,001 - $100,000",100000.0,9.383353947084164,9.899999618530272,5.505980850340334,0.01806127882676836
2025-Q1,2025-01-03,Tim Moore,Republicans,HOG,purchase,"$50,001 - $100,000",100000.0,29.32858371388114,25.940000534057617,-11.553858900522757,-0.03790014400696329
2025-Q1,2025-01-02,James Comer,Republicans,TTD,purchase,"$1,001 - $15,000",15000.0,119.06999969482422,57.2599983215332,-51.91064208592402,-0.025542385805768748
2025-Q1,2025-01-02,James Comer,Republicans,MSFT,purchase,"$1,001 - $15,000",15000.0,424.67847521686525,390.5799865722656,-8.02924815701737,-0.003950753562580304
2025-Q1,2025-01-02,James Comer,Republicans,HD,purchase,"$1,001 - $15,000",15000.0,389.6572156186947,362.7300109863281,-6.91048530683867,-0.003400271595951453
2025-Q1,2025-01-02,James Comer,Republicans,NFLX,purchase,"$1,001 - $15,000",15000.0,895.5,976.719970703125,9.06979013993579,0.004462747321601996
2025-Q1,2025-01-02,James Comer,Republicans,AMZN,purchase,"$1,001 - $15,000",15000.0,222.02999877929688,201.3600006103516,-9.309551989635322,-0.00458072100523306
2025-Q1,2025-01-02,James Comer,Republicans,SOFI,purchase,"$1,001 - $15,000",15000.0,15.0,12.199999809265137,-18.666667938232425,-0.009184845631408443
2025-Q1,2025-01-02,James Comer,Republicans,GOOG,purchase,"$1,001 - $15,000",15000.0,191.26709343340775,164.0800018310547,-14.214202304390977,-0.006994030984610945
2025-Q1,2025-01-02,James Comer,Republicans,AVGO,purchase,"$1,001 - $15,000",15000.0,235.4475489257206,171.99000549316406,-26.951881097125472,-0.013261545561977435
2025-Q1,2025-01-02,James Comer,Republicans,VRSN,purchase,"$1,001 - $15,000",15000.0,210.0,254.7400054931641,21.304764520554315,0.010482908571701319
2025-Q1,2025-01-02,James Comer,Republicans,SOFI,purchase,"$1,001 - $15,000",15000.0,15.0,12.199999809265137,-18.666667938232425,-0.009184845631408443
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,PRMB,purchase,"$15,001 - $50,000",50000.0,30.69490974063441,34.45000076293945,12.233595257437711,0.02006494219687996
2025-Q1,2025-01-02,James Comer,Republicans,COST,purchase,"$1,001 - $15,000",15000.0,913.9901214430624,938.75,2.7089875454939474,0.0013329445032773236
2025-Q1,2025-01-02,James Comer,Republicans,ANET,purchase,"$1,001 - $15,000",15000.0,111.31999969482422,78.95999908447266,-29.069350250686472,-0.014303436239471775
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,AIT,purchase,"$15,001 - $50,000",50000.0,242.4154720932033,232.22000122070312,-4.205783890138931,-0.00689812020688688
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,COHR,purchase,"$15,001 - $50,000",50000.0,95.87000274658205,67.9000015258789,-29.174924814217047,-0.04785127901298515
2025-Q1,2025-01-02,James Comer,Republicans,DOV,purchase,"$1,001 - $15,000",15000.0,187.82647253222123,179.14999389648438,-4.619412012994294,-0.002272959822696881
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,CRDO,purchase,"$15,001 - $50,000",50000.0,68.66000366210938,42.43000030517578,-38.20274098151389,-0.06265825976958159
2025-Q1,2025-01-02,James Comer,Republicans,PYPL,purchase,"$1,001 - $15,000",15000.0,85.83499908447266,68.86000061035156,-19.77631345625753,-0.00973084145789283
2025-Q1,2025-01-02,James Comer,Republicans,UBER,purchase,"$1,001 - $15,000",15000.0,62.18999862670898,74.86000061035156,20.373053969165294,0.010024464803591255
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,WAB,purchase,"$15,001 - $50,000",50000.0,191.3107164972521,186.9199981689453,-2.2950718123361447,-0.003764264084527054
2025-Q1,2025-01-02,Mark Dr Green,Republicans,NGL,sale,"$15,001 - $50,000",50000.0,5.0,4.630000114440918,7.3999977111816415,0.01213711286072108
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,AIT,purchase,"$15,001 - $50,000",50000.0,242.4154720932033,232.22000122070312,-4.205783890138931,-0.00689812020688688
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,DELL,purchase,"$15,001 - $50,000",50000.0,114.80020182496828,97.0999984741211,-15.418268495585094,-0.02528828685515023
2025-Q1,2025-01-02,James Comer,Republicans,BLK,purchase,"$1,001 - $15,000",15000.0,1024.407972196669,967.9400024414062,-5.512254032363404,-0.002712278513546041
2025-Q1,2025-01-02,James Comer,Republicans,BLK,purchase,"$1,001 - $15,000",15000.0,1024.407972196669,967.9400024414062,-5.512254032363404,-0.002712278513546041
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,LRN,purchase,"$15,001 - $50,000",50000.0,104.48999786376952,128.55999755859375,23.03569737479166,0.03778201964046525
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,COHR,purchase,"$15,001 - $50,000",50000.0,95.87000274658205,67.9000015258789,-29.174924814217047,-0.04785127901298515
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,DELL,purchase,"$15,001 - $50,000",50000.0,114.80020182496828,97.0999984741211,-15.418268495585094,-0.02528828685515023
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,MTZ,purchase,"$15,001 - $50,000",50000.0,136.58999633789062,118.79000091552734,-13.031697708176518,-0.021373950644868817
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,MTZ,purchase,"$15,001 - $50,000",50000.0,136.58999633789062,118.79000091552734,-13.031697708176518,-0.021373950644868817
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,PRMB,purchase,"$15,001 - $50,000",50000.0,30.69490974063441,34.45000076293945,12.233595257437711,0.02006494219687996
2025-Q1,2025-01-02,James Comer,Republicans,AMZN,purchase,"$1,001 - $15,000",15000.0,222.02999877929688,201.3600006103516,-9.309551989635322,-0.00458072100523306
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,CRDO,purchase,"$15,001 - $50,000",50000.0,68.66000366210938,42.43000030517578,-38.20274098151389,-0.06265825976958159
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,WAB,purchase,"$15,001 - $50,000",50000.0,191.3107164972521,186.9199981689453,-2.2950718123361447,-0.003764264084527054
2025-Q1,2025-01-02,James Comer,Republicans,COST,purchase,"$1,001 - $15,000",15000.0,913.9901214430624,938.75,2.7089875454939474,0.0013329445032773236
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,GS,purchase,"$15,001 - $50,000",50000.0,576.451546719564,558.9199829101562,-3.041290097871251,-0.0049881746725787286
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,GS,purchase,"$15,001 - $50,000",50000.0,576.451546719564,558.9199829101562,-3.041290097871251,-0.0049881746725787286
2025-Q1,2025-01-02,James Comer,Republicans,CHDN,purchase,"$1,001 - $15,000",15000.0,134.1199951171875,112.4000015258789,-16.194448540152962,-0.007968401774718532
2025-Q1,2025-01-02,James Comer,Republicans,CRM,purchase,"$1,001 - $15,000",15000.0,336.3099975585937,277.8099975585937,-17.39466576214637,-0.008558962979570135
2025-Q1,2025-01-02,James Comer,Republicans,APH,purchase,"$1,001 - $15,000",15000.0,69.96874944004924,68.16999816894531,-2.5707923687347507,-0.0012649462204697805
2025-Q1,2025-01-02,James Comer,Republicans,HD,purchase,"$1,001 - $15,000",15000.0,389.6572156186947,362.7300109863281,-6.91048530683867,-0.003400271595951453
2025-Q1,2025-01-02,James Comer,Republicans,AAPL,purchase,"$1,001 - $15,000",15000.0,248.65660659999048,223.8500061035156,-9.9762483030989,-0.004908765771575644
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,LRN,purchase,"$15,001 - $50,000",50000.0,104.48999786376952,128.55999755859375,23.03569737479166,0.03778201964046525
2025-Q1,2025-01-02,James Comer,Republicans,NVDA,purchase,"$1,001 - $15,000",15000.0,135.98748671158145,111.43000030517578,-18.058636864500706,-0.008885666818681666
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,IRM,purchase,"$15,001 - $50,000",50000.0,104.31597471577936,85.51000213623047,-18.027893264466805,-0.02956846525252879
2025-Q1,2025-01-02,Markwayne Mullin,Republicans,IRM,purchase,"$15,001 - $50,000",50000.0,104.31597471577936,85.51000213623047,-18.027893264466805,-0.02956846525252879
2025-Q1,2025-01-02,James Comer,Republicans,PANW,purchase,"$1,001 - $15,000",15000.0,184.5,174.44000244140625,-5.4525732024898375,-0.0026829128436066116
2025-Q1,2025-01-02,James Comer,Republicans,T,purchase,"$1,001 - $15,000",15000.0,22.543853759765625,28.200000762939453,25.08953022605409,0.012345184628204407
2024-Q4,2024-12-31,Kevin Hern,Republicans,DVN,sale,"$250,001 - $500,000",500000.0,31.723069396547707,36.880001068115234,-16.25609302525037,-0.9734187440269683
2024-Q4,2024-12-31,Kevin Hern,Republicans,JNJ,sale,"$100,001 - $250,000",250000.0,142.61838633185528,163.1300048828125,-14.382169843956326,-0.4306038875436026
2024-Q4,2024-12-31,Kevin Hern,Republicans,AGCO,sale,"$50,001 - $100,000",100000.0,93.46119676042927,98.86000061035156,-5.776519065726428,-0.0691798690506159
2024-Q4,2024-12-31,Kevin Hern,Republicans,INTC,sale,"$50,001 - $100,000",100000.0,19.989999771118164,23.6200008392334,-18.159085090935875,-0.21747407294533982
2024-Q4,2024-12-31,Nancy Pelosi,Democrats,AAPL,sale,"$5,000,001 - $25,000,000",25000000.0,252.16275955239965,223.8500061035156,11.227967801090236,2.522912053094157
2024-Q4,2024-12-31,Kevin Hern,Republicans,DXCM,sale,"$50,001 - $100,000",100000.0,78.62000274658203,69.47000122070312,11.638261518983091,0.1393803774728514
2024-Q4,2024-12-31,Kevin Hern,Republicans,EL,sale,"$15,001 - $50,000",50000.0,74.52083490447536,66.94999694824219,10.159357401105162,0.06083447545571953
2024-Q4,2024-12-31,Nancy Pelosi,Democrats,NVDA,sale,"$1,000,001 - $5,000,000",5000000.0,138.0173106258272,111.43000030517578,19.26375046730996,0.8657087213423494
2024-Q4,2024-12-30,Josh Gottheimer,Democrats,GS,purchase,"$1,001 - $15,000",15000.0,564.4709891346023,558.9199829101562,-0.9833997373286376,-0.00013258130558987564
2024-Q4,2024-12-27,Josh Gottheimer,Democrats,CLPBY,sale,"$1,001 - $15,000",15000.0,10.970000267028809,10.5,4.284414362699981,0.0005776219255842146
2024-Q4,2024-12-27,Josh Gottheimer,Democrats,ABEV,sale,"$1,001 - $15,000",15000.0,1.88213670025731,2.309999942779541,-22.732846262640606,-0.003064827376771608
2024-Q4,2024-12-27,Shelley Moore Capito,Republicans,GE,purchase,"$1,001 - $15,000",15000.0,170.40295573911703,205.8800048828125,20.819503388198267,0.03740030548778132
2024-Q4,2024-12-27,Josh Gottheimer,Democrats,GBOOY,sale,"$1,001 - $15,000",15000.0,33.459999084472656,36.06999969482422,-7.800360674734002,-0.0010516394941669067
2024-Q4,2024-12-27,Josh Gottheimer,Democrats,CDRE,sale,"$1,001 - $15,000",15000.0,31.324154199796308,30.649999618530277,2.1521876599318297,0.0002901565243481705
2024-Q4,2024-12-27,Thomas H. Kean Jr,Republicans,CP,purchase,"$1,001 - $15,000",15000.0,72.72000122070312,71.55000305175781,-1.6089083461294251,-0.0028902545140049554
2024-Q4,2024-12-27,Thomas H. Kean Jr,Republicans,PRNDY,purchase,"$1,001 - $15,000",15000.0,22.63999938964844,19.790000915527344,-12.588332822235776,-0.022613771536950496
2024-Q4,2024-12-26,Markwayne Mullin,Republicans,CFSSX,purchase,"$100,001 - $250,000",250000.0,11.899999618530272,10.779999732971191,-9.411764045900108,-0.28178934269162
2024-Q4,2024-12-26,Markwayne Mullin,Republicans,VNQ,purchase,"$1,001 - $15,000",15000.0,88.26331877829048,89.83000183105469,1.775010360418887,0.0031886413660219526
2024-Q4,2024-12-26,Markwayne Mullin,Republicans,IEMG,purchase,"$50,001 - $100,000",100000.0,52.86000061035156,55.06999969482422,4.18085330865447,0.05007009950484395
2024-Q4,2024-12-26,Markwayne Mullin,Republicans,PDBC,sale,"$250,001 - $500,000",500000.0,12.84000015258789,13.510000228881836,5.218069068004703,0.3124592256290241
2024-Q4,2024-12-26,Markwayne Mullin,Republicans,GICIX,purchase,"$50,001 - $100,000",100000.0,12.289999961853027,13.350000381469728,8.624901732358325,0.10329223631566856
2024-Q4,2024-12-26,Markwayne Mullin,Republicans,PCLPX,purchase,"$250,001 - $500,000",500000.0,6.356403350830078,6.659999847412109,4.776230830952299,0.28600184616480834
2024-Q4,2024-12-24,Marjorie Taylor Mrs Greene,Republicans,DUK,purchase,"$1,001 - $15,000",15000.0,107.3959897854434,117.6500015258789,9.547853472854108,0.017151832585965462
2024-Q4,2024-12-24,Marjorie Taylor Mrs Greene,Republicans,GILD,purchase,"$1,001 - $15,000",15000.0,92.35182830183072,111.16000366210938,20.365785611529503,0.03658524361352606
2024-Q4,2024-12-24,Marjorie Taylor Mrs Greene,Republicans,MSFT,purchase,"$1,001 - $15,000",15000.0,433.7802087154167,390.5799865722656,-9.959011793341809,-0.017890440347320614
