Representative,BioGuideID,ReportDate,TransactionDate,Ticker,Transaction,Range,House,Amount,Party,last_modified,TickerType,Description,Quarter,EntryPrice,ExitPrice,PercentChange,TradeAmount,AdjustedReturn
Rob Bresnahan,B001327,2025-02-13,2025-01-13,BA,Sale,"$15,001 - $50,000",Representatives,15001.0,R,2025-02-14,ST,,2025-Q1,171.17999267578125,179.11000061035156,-4.632555365036103,50000.0,-4.632555365036103
Rob Bresnahan,B001327,2025-02-13,2025-01-13,NVR,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,7814.0,7314.43994140625,6.393141266876759,15000.0,6.393141266876759
Rob Bresnahan,B001327,2025-02-13,2025-01-13,ZS,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,187.8699951171875,209.4499969482422,-11.486667584993416,15000.0,-11.486667584993416
Rob Bresnahan,B001327,2025-02-13,2025-01-13,SAIA,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,447.3399963378906,376.0,15.94760068894112,15000.0,15.94760068894112
Rob Bresnahan,B001327,2025-02-13,2025-01-13,MEDP,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,350.1600036621094,316.6099853515625,9.58133937619024,15000.0,9.58133937619024
Rob Bresnahan,B001327,2025-02-13,2025-01-13,UNH,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,532.763141030819,515.719970703125,3.199014536688479,15000.0,3.199014536688479
Rob Bresnahan,B001327,2025-02-13,2025-01-13,ANET,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,110.11000061035156,78.95999908447266,28.28989315521851,15000.0,28.28989315521851
Rob Bresnahan,B001327,2025-02-13,2025-01-13,ADBE,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,404.2699890136719,396.1499938964844,2.008557483329017,15000.0,2.008557483329017
Rob Bresnahan,B001327,2025-02-13,2025-01-13,CELH,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,26.3700008392334,35.150001525878906,-33.295412996660154,15000.0,-33.295412996660154
Rob Bresnahan,B001327,2025-02-13,2025-01-13,CVX,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,152.40952551683193,166.64999389648438,-9.343555352831109,15000.0,-9.343555352831109
Rob Bresnahan,B001327,2025-02-13,2025-01-13,IR,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,86.10884840121398,81.30000305175781,5.584612311907736,15000.0,5.584612311907736
Rob Bresnahan,B001327,2025-02-13,2025-01-13,AXON,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,561.4000244140625,550.6500244140625,1.9148556345753385,15000.0,1.9148556345753385
Rob Bresnahan,B001327,2025-02-13,2025-01-13,LIN,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,414.4076366830292,464.7300109863281,-12.143206313977595,15000.0,-12.143206313977595
Rob Bresnahan,B001327,2025-02-13,2025-01-13,MSCI,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,572.1946402361837,565.77001953125,1.1228033702450937,15000.0,1.1228033702450937
Rob Bresnahan,B001327,2025-02-13,2025-01-13,CHDN,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,126.58000183105467,112.4000015258789,11.202401722273407,15000.0,11.202401722273407
Rob Bresnahan,B001327,2025-02-13,2025-01-13,PSTG,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,62.84999847412109,48.43999862670898,22.927605723563417,15000.0,22.927605723563417
Rob Bresnahan,B001327,2025-02-13,2025-01-13,ANSS,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,336.6199951171875,322.0899963378906,4.316439602537142,15000.0,4.316439602537142
Rob Bresnahan,B001327,2025-02-13,2025-01-13,PANW,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,169.77000427246094,174.44000244140625,-2.7507793199147907,15000.0,-2.7507793199147907
Rob Bresnahan,B001327,2025-02-13,2025-01-13,MSFT,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,414.4090535363967,390.5799865722656,5.7501318469718745,15000.0,5.7501318469718745
Rob Bresnahan,B001327,2025-02-13,2025-01-13,URI,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,665.4144103188423,645.9199829101562,2.929667152736452,15000.0,2.929667152736452
Rob Bresnahan,B001327,2025-02-13,2025-01-13,LW,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,60.63378115435437,53.900001525878906,11.10565678121475,15000.0,11.10565678121475
Rob Bresnahan,B001327,2025-02-13,2025-01-13,GPK,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,25.950628829964145,26.059999465942383,-0.4214565924196606,15000.0,-0.4214565924196606
Rob Bresnahan,B001327,2025-02-13,2025-01-13,HQY,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,99.81999969482422,88.83000183105469,11.009815565386518,15000.0,11.009815565386518
Rob Bresnahan,B001327,2025-02-13,2025-01-13,IBP,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,168.9206663131432,172.2899932861328,-1.9946209345063832,15000.0,-1.9946209345063832
Rob Bresnahan,B001327,2025-02-13,2025-01-13,CRM,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,314.6000061035156,277.8099975585937,11.694217365277652,15000.0,11.694217365277652
Rob Bresnahan,B001327,2025-02-13,2025-01-13,SNPS,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,489.0799865722656,446.2300109863281,8.76134308546401,15000.0,8.76134308546401
Rob Bresnahan,B001327,2025-02-13,2025-01-13,SMCI,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,30.84000015258789,34.720001220703125,-12.581066954987191,15000.0,-12.581066954987191
Rob Bresnahan,B001327,2025-02-13,2025-01-13,CI,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,279.93468116446627,324.739990234375,-16.00562991463886,15000.0,-16.00562991463886
Rob Bresnahan,B001327,2025-02-13,2025-01-13,BRO,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,100.89689873629342,122.9000015258789,-21.80751149457361,15000.0,-21.80751149457361
Rob Bresnahan,B001327,2025-02-13,2025-01-13,GOOG,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,191.13224951636064,164.0800018310547,14.153680372495344,15000.0,14.153680372495344
Rob Bresnahan,B001327,2025-02-13,2025-01-13,PWR,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,308.70001220703125,254.8800048828125,17.434404015547653,15000.0,17.434404015547653
Rob Bresnahan,B001327,2025-02-13,2025-01-13,LULU,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,401.9200134277344,341.5299987792969,15.02538132734604,15000.0,15.02538132734604
Rob Bresnahan,B001327,2025-02-13,2025-01-13,MA,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,501.0,557.5700073242188,-11.291418627588572,15000.0,-11.291418627588572
Rob Bresnahan,B001327,2025-02-13,2025-01-13,ACN,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,345.1300048828125,308.5299987792969,10.604701296817996,15000.0,10.604701296817996
Rob Bresnahan,B001327,2025-02-13,2025-01-13,ELV,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,383.4120376804785,431.9500122070313,-12.659481121195906,15000.0,-12.659481121195906
Rob Bresnahan,B001327,2025-02-13,2025-01-13,RCL,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,222.17420989696888,217.2400054931641,2.220871813201452,15000.0,2.220871813201452
Rob Bresnahan,B001327,2025-02-13,2025-01-13,ELF,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,125.9000015258789,65.16000366210938,48.24463632058364,15000.0,48.24463632058364
Rob Bresnahan,B001327,2025-02-13,2025-01-13,AAON,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,120.2944776798658,80.23999786376953,33.29702292959069,15000.0,33.29702292959069
Rob Bresnahan,B001327,2025-02-13,2025-01-13,BAH,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,131.24477870459094,105.86000061035156,19.34155274197694,15000.0,19.34155274197694
Rob Bresnahan,B001327,2025-02-13,2025-01-13,BR,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,220.42493879314048,238.88999938964844,-8.377028796109439,15000.0,-8.377028796109439
Rob Bresnahan,B001327,2025-02-13,2025-01-13,PAYX,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,137.8236794973103,151.8300018310547,-10.162493400865646,15000.0,-10.162493400865646
Rob Bresnahan,B001327,2025-02-13,2025-01-13,PCAR,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,106.35813396722152,98.19000244140624,7.679837188881685,15000.0,7.679837188881685
Rob Bresnahan,B001327,2025-02-13,2025-01-13,PFGC,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,84.16999816894531,78.0,7.330400740369441,15000.0,7.330400740369441
Rob Bresnahan,B001327,2025-02-13,2025-01-13,MPWR,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,578.469970703125,601.4400024414062,-3.970825263472429,15000.0,-3.970825263472429
Rob Bresnahan,B001327,2025-02-13,2025-01-13,RMD,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,231.00138894667347,222.6199951171875,3.628287201087268,15000.0,3.628287201087268
Rob Bresnahan,B001327,2025-02-13,2025-01-13,NTNX,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,61.54999923706055,71.95999908447266,-16.913078759461673,15000.0,-16.913078759461673
Rob Bresnahan,B001327,2025-02-13,2025-01-13,WMS,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,111.66987747222522,111.19000244140624,0.4297264774364326,15000.0,0.4297264774364326
Rob Bresnahan,B001327,2025-02-13,2025-01-13,FTNT,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,93.97000122070312,99.54000091552734,-5.927423244086387,15000.0,-5.927423244086387
Rob Bresnahan,B001327,2025-02-13,2025-01-13,DECK,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,203.82000732421875,116.9499969482422,42.6209436043202,15000.0,42.6209436043202
Rob Bresnahan,B001327,2025-02-13,2025-01-13,NOW,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,1011.1300048828124,827.739990234375,18.137135063031977,15000.0,18.137135063031977
Rob Bresnahan,B001327,2025-02-13,2025-01-13,EME,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,459.7809383176749,379.3299865722656,17.497670094757943,15000.0,17.497670094757943
Rob Bresnahan,B001327,2025-02-13,2025-01-13,CLH,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,227.25999450683597,199.42999267578125,12.245886871310985,15000.0,12.245886871310985
Rob Bresnahan,B001327,2025-02-13,2025-01-13,WAB,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,187.00632409767212,186.9199981689453,0.04616203710937,15000.0,0.04616203710937
Rob Bresnahan,B001327,2025-02-13,2025-01-13,HEI,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,223.33999633789065,268.6300048828125,-20.278503307756264,15000.0,-20.278503307756264
Rob Bresnahan,B001327,2025-02-13,2025-01-13,INTU,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,620.3800048828125,615.2999877929688,0.8188557093814374,15000.0,0.8188557093814374
Rob Bresnahan,B001327,2025-02-13,2025-01-13,BERY,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,64.8104112468739,69.98999786376953,-7.991905185056929,15000.0,-7.991905185056929
Tommy Tuberville,T000278,2025-02-14,2025-01-10,AAPL,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-02-14,Stock,,2025-Q1,239.7463920626497,223.8500061035156,-6.630500597890161,50000.0,6.630500597890161
Tommy Tuberville,T000278,2025-02-14,2025-01-10,TSCO,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-02-14,Stock,,2025-Q1,54.02117597932136,54.15999984741211,0.2569804628908735,50000.0,-0.2569804628908735
Tommy Tuberville,T000278,2025-02-14,2025-01-10,DEO,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-02-14,Stock,,2025-Q1,120.42704697398013,105.5199966430664,-12.378490302211407,50000.0,12.378490302211407
Tommy Tuberville,T000278,2025-02-14,2025-01-10,TXN,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-02-14,Stock,,2025-Q1,191.4939305759985,180.75999450683597,-5.605366205015352,50000.0,5.605366205015352
Tommy Tuberville,T000278,2025-02-14,2025-01-10,CARR,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-02-14,Stock,,2025-Q1,67.6500015258789,65.66999816894531,-2.9268341644843288,15000.0,2.9268341644843288
Tommy Tuberville,T000278,2025-02-14,2025-01-10,MSFT,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-02-14,Stock,,2025-Q1,423.7802594986814,390.5799865722656,-7.834313227730487,50000.0,7.834313227730487
Markwayne Mullin,M001190,2025-01-31,2025-01-08,ABT,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-02-01,Stock,,2025-Q1,112.94728704195784,131.35000610351562,16.293192641910487,15000.0,-16.293192641910487
Markwayne Mullin,M001190,2025-01-31,2025-01-08,EZU,Sale (Partial),"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,47.65999984741211,54.20000076293945,13.722200873826608,50000.0,-13.722200873826608
Markwayne Mullin,M001190,2025-01-31,2025-01-08,IEFA,Sale (Partial),"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,70.58000183105469,77.0999984741211,9.237739407648547,50000.0,-9.237739407648547
Thomas H. Kean Jr,K000398,2025-02-19,2025-01-07,CCK,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-20,ST,,2025-Q1,80.06846706172935,89.83000183105469,12.191484522614394,15000.0,12.191484522614394
Markwayne Mullin,M001190,2025-01-31,2025-01-02,PRMB,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,30.69490974063441,34.45000076293945,12.233595257437711,50000.0,12.233595257437711
Markwayne Mullin,M001190,2025-01-31,2025-01-02,AIT,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,242.4154720932033,232.22000122070312,-4.205783890138931,50000.0,-4.205783890138931
Markwayne Mullin,M001190,2025-01-31,2025-01-02,COHR,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,95.87000274658205,67.9000015258789,-29.174924814217047,50000.0,-29.174924814217047
Markwayne Mullin,M001190,2025-01-31,2025-01-02,CRDO,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,68.66000366210938,42.43000030517578,-38.20274098151389,50000.0,-38.20274098151389
Markwayne Mullin,M001190,2025-01-31,2025-01-02,WAB,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,191.3107164972521,186.9199981689453,-2.2950718123361447,50000.0,-2.2950718123361447
Markwayne Mullin,M001190,2025-01-31,2025-01-02,AIT,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,242.4154720932033,232.22000122070312,-4.205783890138931,50000.0,-4.205783890138931
Markwayne Mullin,M001190,2025-01-31,2025-01-02,DELL,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,114.80020182496828,97.0999984741211,-15.418268495585094,50000.0,-15.418268495585094
Markwayne Mullin,M001190,2025-01-31,2025-01-02,LRN,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,104.48999786376952,128.55999755859375,23.03569737479166,50000.0,23.03569737479166
Markwayne Mullin,M001190,2025-01-31,2025-01-02,COHR,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,95.87000274658205,67.9000015258789,-29.174924814217047,50000.0,-29.174924814217047
Markwayne Mullin,M001190,2025-01-31,2025-01-02,DELL,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,114.80020182496828,97.0999984741211,-15.418268495585094,50000.0,-15.418268495585094
Markwayne Mullin,M001190,2025-01-31,2025-01-02,MTZ,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,136.58999633789062,118.79000091552734,-13.031697708176518,50000.0,-13.031697708176518
Markwayne Mullin,M001190,2025-01-31,2025-01-02,MTZ,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,136.58999633789062,118.79000091552734,-13.031697708176518,50000.0,-13.031697708176518
Markwayne Mullin,M001190,2025-01-31,2025-01-02,PRMB,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,30.69490974063441,34.45000076293945,12.233595257437711,50000.0,12.233595257437711
Markwayne Mullin,M001190,2025-01-31,2025-01-02,CRDO,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,68.66000366210938,42.43000030517578,-38.20274098151389,50000.0,-38.20274098151389
Markwayne Mullin,M001190,2025-01-31,2025-01-02,WAB,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,191.3107164972521,186.9199981689453,-2.2950718123361447,50000.0,-2.2950718123361447
Markwayne Mullin,M001190,2025-01-31,2025-01-02,GS,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,576.451546719564,558.9199829101562,-3.041290097871251,50000.0,-3.041290097871251
Markwayne Mullin,M001190,2025-01-31,2025-01-02,GS,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,576.451546719564,558.9199829101562,-3.041290097871251,50000.0,-3.041290097871251
Markwayne Mullin,M001190,2025-01-31,2025-01-02,LRN,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,104.48999786376952,128.55999755859375,23.03569737479166,50000.0,23.03569737479166
Markwayne Mullin,M001190,2025-01-31,2025-01-02,IRM,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,104.31597471577936,85.51000213623047,-18.027893264466805,50000.0,-18.027893264466805
Markwayne Mullin,M001190,2025-01-31,2025-01-02,IRM,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-02-01,Stock,,2025-Q1,104.31597471577936,85.51000213623047,-18.027893264466805,50000.0,-18.027893264466805
Nancy Pelosi,P000197,2025-01-17,2024-12-31,AAPL,Sale,"$5,000,001 - $25,000,000",Representatives,5000001.0,D,2025-01-20,ST,"SOLD 31,600 SHARES.",2024-Q4,252.16275955239965,223.8500061035156,11.227967801090236,25000000.0,11.227967801090236
Nancy Pelosi,P000197,2025-01-17,2024-12-31,NVDA,Sale,"$1,000,001 - $5,000,000",Representatives,1000001.0,D,2025-01-20,ST,"SOLD 10,000 SHARES.",2024-Q4,138.0173106258272,111.43000030517578,19.26375046730996,5000000.0,19.26375046730996
Thomas H. Kean Jr,K000398,2025-01-22,2024-12-27,CP,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-23,ST,,2024-Q4,72.72000122070312,71.55000305175781,-1.6089083461294251,15000.0,-1.6089083461294251
Thomas H. Kean Jr,K000398,2025-01-22,2024-12-27,PRNDY,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-23,ST,,2024-Q4,22.63999938964844,19.790000915527344,-12.588332822235776,15000.0,-12.588332822235776
Markwayne Mullin,M001190,2025-01-03,2024-12-26,CFSSX,Purchase,"$100,001 - $250,000",Senate,100001.0,R,2025-01-04,Stock,,2024-Q4,11.899999618530272,10.779999732971191,-9.411764045900108,250000.0,-9.411764045900108
Markwayne Mullin,M001190,2025-01-03,2024-12-26,VNQ,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-01-04,Stock,,2024-Q4,88.26331877829048,89.83000183105469,1.775010360418887,15000.0,1.775010360418887
Markwayne Mullin,M001190,2025-01-03,2024-12-26,IEMG,Purchase,"$50,001 - $100,000",Senate,50001.0,R,2025-01-04,Stock,,2024-Q4,52.86000061035156,55.06999969482422,4.18085330865447,100000.0,4.18085330865447
Markwayne Mullin,M001190,2025-01-03,2024-12-26,PDBC,Sale (Full),"$250,001 - $500,000",Senate,250001.0,R,2025-01-04,Stock,,2024-Q4,12.84000015258789,13.510000228881836,5.218069068004703,500000.0,-5.218069068004703
Markwayne Mullin,M001190,2025-01-03,2024-12-26,GICIX,Purchase,"$50,001 - $100,000",Senate,50001.0,R,2025-01-04,Stock,,2024-Q4,12.289999961853027,13.350000381469728,8.624901732358325,100000.0,8.624901732358325
Markwayne Mullin,M001190,2025-01-03,2024-12-26,PCLPX,Purchase,"$250,001 - $500,000",Senate,250001.0,R,2025-01-04,Stock,,2024-Q4,6.356403350830078,6.659999847412109,4.776230830952299,500000.0,4.776230830952299
Nancy Pelosi,P000197,2025-01-17,2024-12-20,NVDA,Purchase,"$500,001 - $1,000,000",Representatives,500001.0,D,2025-01-20,ST,"EXERCISED 500 CALL OPTIONS PURCHASED 11/22/23 (50,000 SHARES) AT A STRIKE PRICE OF $12 WITH AN EXPIRATION DATE",2024-Q4,129.7980572196654,111.43000030517578,-14.15125719748193,1000000.0,-14.15125719748193
Nancy Pelosi,P000197,2025-01-17,2024-12-20,PANW,Purchase,"$1,000,001 - $5,000,000",Representatives,1000001.0,D,2025-01-20,ST,"EXERCISED 140 CALL OPTIONS PURCHASED 2/12/24 & 2/21/24 (14,000 SHARES) AT A STRIKE PRICE OF $100 WITH AN",2024-Q4,186.5800018310547,174.44000244140625,-6.5065919554663845,5000000.0,-6.5065919554663845
Thomas H. Kean Jr,K000398,2025-01-22,2024-12-19,GOOG,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-23,ST,,2024-Q4,193.06005888438943,164.0800018310547,15.010902421141878,15000.0,15.010902421141878
Markwayne Mullin,M001190,2024-12-31,2024-12-18,CYBR,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,318.69000244140625,341.2099914550781,7.066424688930227,50000.0,-7.066424688930227
Markwayne Mullin,M001190,2024-12-31,2024-12-18,FRPT,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,146.27000427246094,86.6500015258789,-40.76023860334775,50000.0,40.76023860334775
Markwayne Mullin,M001190,2024-12-31,2024-12-18,ELF,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-01-01,Stock,,2024-Q4,135.11000061035156,65.16000366210938,-51.772627216525166,15000.0,51.772627216525166
Markwayne Mullin,M001190,2024-12-31,2024-12-18,LRN,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-01-01,Stock,,2024-Q4,108.36000061035156,128.55999755859375,18.641562231878112,15000.0,-18.641562231878112
Markwayne Mullin,M001190,2024-12-31,2024-12-18,LRN,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,108.36000061035156,128.55999755859375,18.641562231878112,50000.0,-18.641562231878112
Markwayne Mullin,M001190,2024-12-31,2024-12-18,GS,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,574.6405566455504,558.9199829101562,-2.7357229756219468,50000.0,2.7357229756219468
Markwayne Mullin,M001190,2024-12-31,2024-12-18,BMI,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-01-01,Stock,,2024-Q4,228.54587896425448,193.1999969482422,-15.465552114173336,15000.0,15.465552114173336
Markwayne Mullin,M001190,2024-12-31,2024-12-18,AXON,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,637.0,550.6500244140625,-13.55572615163854,50000.0,13.55572615163854
Markwayne Mullin,M001190,2024-12-31,2024-12-18,SFM,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,138.24000549316406,148.30999755859375,7.28442684120672,50000.0,-7.28442684120672
Markwayne Mullin,M001190,2024-12-31,2024-12-18,ETN,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,349.0,280.9100036621094,-19.51002760398012,50000.0,19.51002760398012
Markwayne Mullin,M001190,2024-12-31,2024-12-18,AXON,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,637.0,550.6500244140625,-13.55572615163854,50000.0,13.55572615163854
Markwayne Mullin,M001190,2024-12-31,2024-12-18,BMI,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,228.54587896425448,193.1999969482422,-15.465552114173336,50000.0,15.465552114173336
Markwayne Mullin,M001190,2024-12-31,2024-12-18,CYBR,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-01-01,Stock,,2024-Q4,318.69000244140625,341.2099914550781,7.066424688930227,15000.0,-7.066424688930227
Markwayne Mullin,M001190,2024-12-31,2024-12-18,GS,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-01-01,Stock,,2024-Q4,574.6405566455504,558.9199829101562,-2.7357229756219468,15000.0,2.7357229756219468
Markwayne Mullin,M001190,2024-12-31,2024-12-18,SFM,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,138.24000549316406,148.30999755859375,7.28442684120672,50000.0,-7.28442684120672
Markwayne Mullin,M001190,2024-12-31,2024-12-18,ETN,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-01-01,Stock,,2024-Q4,349.0,280.9100036621094,-19.51002760398012,15000.0,19.51002760398012
Markwayne Mullin,M001190,2024-12-31,2024-12-18,OLLI,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,118.16000366210938,113.06999969482422,-4.3077215720478,50000.0,4.3077215720478
